Waiting for GPS Fix
GPS Fix obtained at;13:29:08.000:000:000:;Date:11/2/2022
Coincidence;13:31:41.791:720:576:;
Coincidence;13:31:42.024:065:876:;
Coincidence;13:31:42.600:351:232:;
Coincidence;13:31:42.649:430:976:;
Coincidence;13:31:42.861:669:184:;
Coincidence;13:31:42.903:301:376:;
Coincidence;13:31:43.023:666:048:;
Coincidence;13:31:43.092:671:528:;
Coincidence;13:31:43.252:871:488:;
Coincidence;13:31:44.457:469:056:;
Coincidence;13:31:44.515:987:200:;
Coincidence;13:31:45.067:829:704:;
Coincidence;13:31:45.251:027:184:;
Coincidence;13:31:45.297:618:048:;
Coincidence;13:31:45.425:008:032:;
Coincidence;13:31:45.709:956:800:;
Coincidence;13:31:46.056:952:120:;
Coincidence;13:31:46.241:061:856:;
Coincidence;13:31:46.649:176:576:;
Coincidence;13:31:46.684:319:936:;
Coincidence;13:31:47.494:369:824:;
Coincidence;13:31:47.682:941:952:;
Coincidence;13:31:47.733:388:608:;
Coincidence;13:31:47.846:385:024:;
Coincidence;13:31:47.932:697:856:;
Coincidence;13:31:48.535:425:408:;
Coincidence;13:31:48.605:150:528:;
Coincidence;13:31:48.692:742:016:;
Coincidence;13:31:49.221:157:776:;
Coincidence;13:31:49.290:583:552:;
Coincidence;13:31:49.419:285:344:;
Coincidence;13:31:49.712:208:064:;
Coincidence;13:31:49.772:195:328:;
Coincidence;13:31:49.954:061:440:;
Coincidence;13:31:50.028:605:838:;
Coincidence;13:31:50.884:656:320:;
Coincidence;13:31:50.898:837:888:;
Coincidence;13:31:50.961:938:240:;
Coincidence;13:31:51.038:852:652:;
Coincidence;13:31:51.224:860:304:;
Coincidence;13:31:51.601:584:960:;
Coincidence;13:31:52.189:264:032:;
Coincidence;13:31:52.200:612:176:;
Coincidence;13:31:52.636:142:912:;
Coincidence;13:31:52.819:421:824:;
Coincidence;13:31:52.903:483:584:;
Coincidence;13:31:52.973:601:216:;
Coincidence;13:31:53.104:035:408:;
Coincidence;13:31:53.138:807:856:;
Coincidence;13:31:53.149:738:544:;
Coincidence;13:31:53.233:377:888:;
Coincidence;13:31:53.393:859:680:;
Coincidence;13:31:53.775:666:048:;
Coincidence;13:31:53.904:183:936:;
Coincidence;13:31:53.910:618:240:;
Coincidence;13:31:54.116:553:256:;
Coincidence;13:31:54.136:617:040:;
Coincidence;13:31:54.496:136:320:;
Coincidence;13:31:54.635:295:552:;
Coincidence;13:31:54.693:206:400:;
Coincidence;13:31:54.792:630:656:;
Coincidence;13:31:55.288:497:632:;
Coincidence;13:31:55.848:976:192:;
Coincidence;13:31:56.471:825:856:;
Coincidence;13:31:56.587:198:272:;
Coincidence;13:31:56.879:499:264:;
Coincidence;13:31:57.314:504:672:;
Coincidence;13:31:57.937:744:384:;
Coincidence;13:31:58.044:634:072:;
Coincidence;13:31:58.943:165:632:;
Coincidence;13:31:59.330:741:472:;
Coincidence;13:31:59.562:647:168:;
Coincidence;13:31:59.610:091:648:;
Coincidence;13:31:59.863:002:048:;
Coincidence;13:32:00.017:199:930:;
Coincidence;13:32:00.258:314:752:;
Coincidence;13:32:00.279:783:328:;
Coincidence;13:32:00.627:611:136:;
Coincidence;13:32:00.798:843:776:;
Coincidence;13:32:00.998:596:864:;
Coincidence;13:32:01.519:163:616:;
Coincidence;13:32:01.550:857:088:;
Coincidence;13:32:01.594:654:080:;
Coincidence;13:32:01.680:662:784:;
Coincidence;13:32:01.942:970:496:;
Coincidence;13:32:02.170:545:616:;
Coincidence;13:32:02.256:606:320:;
Coincidence;13:32:02.302:468:160:;
Coincidence;13:32:02.334:362:816:;
Coincidence;13:32:02.679:251:200:;
Coincidence;13:32:02.961:490:560:;
Coincidence;13:32:03.114:497:920:;
Coincidence;13:32:03.544:102:400:;
Coincidence;13:32:04.004:757:345:;
Coincidence;13:32:04.065:654:032:;
Coincidence;13:32:04.213:855:648:;
Coincidence;13:32:04.593:701:952:;
Coincidence;13:32:04.852:255:744:;
Coincidence;13:32:05.059:127:884:;
Coincidence;13:32:06.284:108:736:;
Coincidence;13:32:06.488:114:048:;
Coincidence;13:32:06.547:324:416:;
Coincidence;13:32:06.601:880:128:;
Coincidence;13:32:06.635:843:840:;
Coincidence;13:32:07.027:110:490:;
Coincidence;13:32:07.303:810:848:;
Coincidence;13:32:07.370:591:200:;
Coincidence;13:32:07.398:988:288:;
Coincidence;13:32:07.423:508:288:;
Coincidence;13:32:07.429:722:880:;
Coincidence;13:32:07.832:299:648:;
Coincidence;13:32:07.926:855:360:;
Coincidence;13:32:08.033:937:968:;
Coincidence;13:32:08.334:098:752:;
Coincidence;13:32:08.534:714:048:;
Coincidence;13:32:08.895:825:920:;
Coincidence;13:32:08.954:674:816:;
Coincidence;13:32:08.961:387:520:;
Coincidence;13:32:08.969:843:008:;
Coincidence;13:32:09.028:999:814:;
Coincidence;13:32:09.069:891:480:;
Coincidence;13:32:09.165:139:216:;
Coincidence;13:32:09.354:548:864:;
Coincidence;13:32:09.836:813:504:;
Coincidence;13:32:09.941:402:176:;
Coincidence;13:32:09.965:914:304:;
Coincidence;13:32:09.984:541:632:;
Coincidence;13:32:10.273:418:624:;
Coincidence;13:32:11.061:158:332:;
Coincidence;13:32:11.380:303:232:;
Coincidence;13:32:11.401:901:088:;
Coincidence;13:32:11.568:059:392:;
Coincidence;13:32:12.164:366:320:;
Coincidence;13:32:12.285:475:328:;
Coincidence;13:32:12.497:828:352:;
Coincidence;13:32:12.821:513:792:;
Coincidence;13:32:12.875:305:536:;
Coincidence;13:32:13.254:842:784:;
Coincidence;13:32:13.301:027:712:;
Coincidence;13:32:13.586:347:456:;
Coincidence;13:32:13.998:072:320:;
Coincidence;13:32:14.469:712:480:;
Coincidence;13:32:14.899:758:272:;
Coincidence;13:32:14.911:312:000:;
Coincidence;13:32:15.010:834:468:;
Coincidence;13:32:15.027:585:758:;
Coincidence;13:32:15.280:396:896:;
Coincidence;13:32:15.449:655:616:;
Coincidence;13:32:15.581:243:904:;
Coincidence;13:32:15.697:958:336:;
Coincidence;13:32:16.023:766:316:;
Coincidence;13:32:16.145:223:408:;
Coincidence;13:32:16.172:724:560:;
Coincidence;13:32:16.719:451:328:;
Coincidence;13:32:17.009:773:254:;
Coincidence;13:32:17.086:824:880:;
Coincidence;13:32:17.135:813:488:;
Coincidence;13:32:17.219:330:880:;
Coincidence;13:32:17.241:248:048:;
Coincidence;13:32:17.382:356:576:;
Coincidence;13:32:17.866:175:104:;
Coincidence;13:32:17.899:294:336:;
Coincidence;13:32:18.161:175:296:;
Coincidence;13:32:18.345:681:632:;
Coincidence;13:32:18.364:119:616:;
Coincidence;13:32:18.437:816:928:;
Coincidence;13:32:18.559:734:976:;
Coincidence;13:32:18.799:277:760:;
Coincidence;13:32:18.830:451:968:;
Coincidence;13:32:18.861:620:160:;
Coincidence;13:32:19.046:067:416:;
Coincidence;13:32:19.327:296:064:;
Coincidence;13:32:19.757:879:616:;
Coincidence;13:32:19.820:106:688:;
Coincidence;13:32:19.856:811:456:;
Coincidence;13:32:20.024:357:748:;
Coincidence;13:32:20.056:688:096:;
Coincidence;13:32:20.107:992:224:;
Coincidence;13:32:20.341:433:984:;
Coincidence;13:32:20.470:853:600:;
Coincidence;13:32:20.925:882:176:;
Coincidence;13:32:21.436:238:112:;
Coincidence;13:32:21.492:360:608:;
Coincidence;13:32:21.764:300:608:;
Coincidence;13:32:22.019:075:702:;
Coincidence;13:32:22.197:797:936:;
Coincidence;13:32:22.414:275:840:;
Coincidence;13:32:22.948:755:392:;
Coincidence;13:32:23.004:217:072:;
Coincidence;13:32:23.275:552:224:;
Coincidence;13:32:23.289:762:944:;
Coincidence;13:32:23.451:453:696:;
Coincidence;13:32:23.457:414:112:;
Coincidence;13:32:23.829:258:752:;
Coincidence;13:32:24.333:747:136:;
Coincidence;13:32:24.769:032:960:;
Coincidence;13:32:25.027:125:046:;
Coincidence;13:32:25.342:328:128:;
Coincidence;13:32:25.559:752:384:;
Coincidence;13:32:26.048:632:076:;
Coincidence;13:32:26.094:519:280:;
Coincidence;13:32:26.223:504:288:;
Coincidence;13:32:26.297:273:632:;
Coincidence;13:32:26.431:632:512:;
Coincidence;13:32:26.981:383:872:;
Coincidence;13:32:27.336:330:048:;
Coincidence;13:32:27.487:485:632:;
Coincidence;13:32:27.738:986:496:;
Coincidence;13:32:27.834:852:864:;
Coincidence;13:32:28.604:616:192:;
Coincidence;13:32:29.036:788:088:;
Coincidence;13:32:29.082:844:432:;
Coincidence;13:32:29.125:769:288:;
Coincidence;13:32:29.291:818:304:;
Coincidence;13:32:29.307:505:088:;
Coincidence;13:32:29.321:830:272:;
Coincidence;13:32:29.340:668:864:;
Coincidence;13:32:29.567:589:504:;
Coincidence;13:32:29.945:355:008:;
Coincidence;13:32:30.410:430:592:;
Coincidence;13:32:30.494:085:536:;
Coincidence;13:32:30.822:827:968:;
Coincidence;13:32:31.200:213:632:;
Coincidence;13:32:31.441:416:032:;
Coincidence;13:32:31.785:232:896:;
Coincidence;13:32:31.811:940:736:;
Coincidence;13:32:31.847:873:344:;
Coincidence;13:32:31.964:511:680:;
Coincidence;13:32:32.812:366:336:;
Coincidence;13:32:33.064:543:796:;
Coincidence;13:32:33.278:230:592:;
Coincidence;13:32:33.285:806:976:;
Coincidence;13:32:33.462:351:328:;
Coincidence;13:32:33.909:099:200:;
Coincidence;13:32:33.919:154:496:;
Coincidence;13:32:34.191:889:760:;
Coincidence;13:32:34.276:149:632:;
Coincidence;13:32:34.609:544:512:;
Coincidence;13:32:34.687:124:224:;
Coincidence;13:32:34.724:352:448:;
Coincidence;13:32:34.914:597:184:;
Coincidence;13:32:34.938:689:216:;
Coincidence;13:32:35.072:759:568:;
Coincidence;13:32:35.903:980:928:;
Coincidence;13:32:36.057:725:684:;
Coincidence;13:32:36.095:277:288:;
Coincidence;13:32:36.306:600:512:;
Coincidence;13:32:36.324:682:624:;
Coincidence;13:32:36.360:129:440:;
Coincidence;13:32:36.617:520:704:;
Coincidence;13:32:36.666:281:792:;
Coincidence;13:32:36.962:795:392:;
Coincidence;13:32:37.090:058:840:;
Coincidence;13:32:37.295:456:960:;
Coincidence;13:32:37.456:776:320:;
Coincidence;13:32:37.670:292:928:;
Coincidence;13:32:37.764:916:416:;
Coincidence;13:32:38.004:307:065:;
Coincidence;13:32:38.045:252:684:;
Coincidence;13:32:38.294:037:536:;
Coincidence;13:32:38.612:599:488:;
Coincidence;13:32:38.636:993:600:;
Coincidence;13:32:39.057:705:748:;
Coincidence;13:32:40.053:933:052:;
Coincidence;13:32:40.193:224:656:;
Coincidence;13:32:40.469:622:400:;
Coincidence;13:32:41.295:655:232:;
Coincidence;13:32:41.335:123:840:;
Coincidence;13:32:41.505:163:072:;
Coincidence;13:32:41.670:898:112:;
Coincidence;13:32:42.715:213:824:;
Coincidence;13:32:42.842:277:312:;
Coincidence;13:32:43.203:116:944:;
Coincidence;13:32:43.246:006:352:;
Coincidence;13:32:43.261:293:232:;
Coincidence;13:32:43.398:951:488:;
Coincidence;13:32:43.738:133:184:;
Coincidence;13:32:43.766:556:352:;
Coincidence;13:32:43.970:911:488:;
Coincidence;13:32:43.999:755:712:;
Coincidence;13:32:44.170:779:456:;
Coincidence;13:32:44.286:435:296:;
Coincidence;13:32:44.300:923:328:;
Coincidence;13:32:44.302:233:504:;
Coincidence;13:32:44.749:335:104:;
Coincidence;13:32:44.849:636:608:;
Coincidence;13:32:45.782:928:064:;
Coincidence;13:32:46.446:218:528:;
Coincidence;13:32:46.454:107:680:;
Coincidence;13:32:46.852:068:352:;
Coincidence;13:32:46.910:324:800:;
Coincidence;13:32:47.219:423:664:;
Coincidence;13:32:47.676:803:904:;
Coincidence;13:32:47.759:723:776:;
Coincidence;13:32:47.902:993:536:;
Coincidence;13:32:47.981:761:792:;
Coincidence;13:32:48.300:045:280:;
Coincidence;13:32:48.317:880:320:;
Coincidence;13:32:48.408:000:256:;
Coincidence;13:32:48.417:824:896:;
Coincidence;13:32:48.482:571:264:;
Coincidence;13:32:48.501:456:864:;
Coincidence;13:32:48.865:324:800:;
Stopping logging session;13:32:48.821:583:936:;Date:11/2/2022
