Waiting for GPS Fix
GPS Fix obtained at;12:59:48.000:000:000:;Date:7/2/2022
Coincidence;13:00:19.220:608:608:;
Coincidence;13:00:19.281:058:912:;
Coincidence;13:00:19.308:710:400:;
Coincidence;13:00:19.332:169:984:;
Coincidence;13:00:19.330:388:352:;
Coincidence;13:00:19.339:594:208:;
Coincidence;13:00:19.348:596:768:;
Coincidence;13:00:19.372:996:992:;
Coincidence;13:00:19.440:083:456:;
Coincidence;13:00:19.487:390:944:;
Coincidence;13:00:19.602:906:240:;
Coincidence;13:00:19.653:991:936:;
Coincidence;13:00:19.754:518:464:;
Coincidence;13:00:19.835:597:504:;
Coincidence;13:00:19.834:675:072:;
Coincidence;13:00:19.841:945:984:;
Coincidence;13:00:19.953:207:744:;
Coincidence;13:00:20.033:480:452:;
Coincidence;13:00:20.063:796:452:;
Coincidence;13:00:20.132:269:224:;
Coincidence;13:00:20.144:075:360:;
Coincidence;13:00:20.147:750:992:;
Coincidence;13:00:20.348:524:320:;
Coincidence;13:00:20.382:479:744:;
Coincidence;13:00:20.468:029:184:;
Coincidence;13:00:20.519:964:672:;
Coincidence;13:00:20.567:198:336:;
Coincidence;13:00:20.595:897:088:;
Coincidence;13:00:20.612:118:912:;
Coincidence;13:00:20.652:863:360:;
Coincidence;13:00:20.723:716:800:;
Coincidence;13:00:20.729:369:728:;
Coincidence;13:00:20.728:246:336:;
Coincidence;13:00:20.754:743:488:;
Coincidence;13:00:20.836:631:296:;
Coincidence;13:00:20.910:882:944:;
Coincidence;13:00:20.963:317:504:;
Coincidence;13:00:21.034:951:576:;
Coincidence;13:00:21.059:578:600:;
Coincidence;13:00:21.097:121:952:;
Coincidence;13:00:21.163:209:712:;
Coincidence;13:00:21.217:662:544:;
Coincidence;13:00:21.257:959:184:;
Coincidence;13:00:21.294:125:888:;
Coincidence;13:00:21.310:949:888:;
Coincidence;13:00:21.313:350:976:;
Coincidence;13:00:21.327:653:696:;
Coincidence;13:00:21.409:414:976:;
Coincidence;13:00:21.555:506:944:;
Coincidence;13:00:21.587:987:328:;
Coincidence;13:00:21.608:879:616:;
Coincidence;13:00:21.644:117:056:;
Coincidence;13:00:21.659:684:416:;
Coincidence;13:00:21.661:646:656:;
Coincidence;13:00:21.666:336:128:;
Coincidence;13:00:21.675:329:472:;
Coincidence;13:00:21.752:947:904:;
Coincidence;13:00:21.783:937:088:;
Coincidence;13:00:21.803:660:672:;
Coincidence;13:00:21.810:290:688:;
Coincidence;13:00:21.872:770:112:;
Coincidence;13:00:21.898:599:808:;
Coincidence;13:00:22.050:550:584:;
Coincidence;13:00:22.051:429:296:;
Coincidence;13:00:22.075:438:992:;
Coincidence;13:00:22.079:109:256:;
Coincidence;13:00:22.096:376:864:;
Coincidence;13:00:22.116:290:408:;
Coincidence;13:00:22.132:666:328:;
Coincidence;13:00:22.144:665:152:;
Coincidence;13:00:22.147:230:416:;
Coincidence;13:00:22.162:471:824:;
Coincidence;13:00:22.173:366:768:;
Coincidence;13:00:22.232:553:120:;
Coincidence;13:00:22.241:946:432:;
Coincidence;13:00:22.411:814:208:;
Coincidence;13:00:22.472:449:344:;
Coincidence;13:00:22.498:877:920:;
Coincidence;13:00:22.519:736:864:;
Coincidence;13:00:22.556:423:360:;
Coincidence;13:00:22.568:102:976:;
Coincidence;13:00:22.577:823:360:;
Coincidence;13:00:22.579:645:824:;
Coincidence;13:00:22.622:837:696:;
Coincidence;13:00:22.636:337:024:;
Coincidence;13:00:22.740:646:720:;
Coincidence;13:00:22.807:490:624:;
Coincidence;13:00:23.009:740:469:;
Coincidence;13:00:23.027:813:812:;
Coincidence;13:00:23.053:251:964:;
Coincidence;13:00:23.059:177:552:;
Coincidence;13:00:23.082:994:168:;
Coincidence;13:00:23.125:088:648:;
Coincidence;13:00:23.144:291:104:;
Coincidence;13:00:23.172:054:448:;
Coincidence;13:00:23.247:785:728:;
Coincidence;13:00:23.266:875:360:;
Coincidence;13:00:23.319:782:784:;
Coincidence;13:00:23.321:489:248:;
Coincidence;13:00:23.416:204:064:;
Coincidence;13:00:23.447:720:064:;
Coincidence;13:00:23.478:035:904:;
Coincidence;13:00:23.517:605:760:;
Coincidence;13:00:23.538:246:784:;
Coincidence;13:00:23.582:810:176:;
Coincidence;13:00:23.638:040:448:;
Coincidence;13:00:23.687:422:208:;
Coincidence;13:00:23.696:450:432:;
Coincidence;13:00:23.701:280:064:;
Coincidence;13:00:23.705:683:584:;
Coincidence;13:00:23.718:267:584:;
Coincidence;13:00:23.798:072:896:;
Coincidence;13:00:23.836:692:928:;
Coincidence;13:00:23.842:722:816:;
Coincidence;13:00:23.901:703:872:;
Coincidence;13:00:23.958:133:184:;
Coincidence;13:00:24.004:937:578:;
Coincidence;13:00:24.021:228:486:;
Coincidence;13:00:24.032:565:978:;
Coincidence;13:00:24.092:496:424:;
Coincidence;13:00:24.107:341:080:;
Coincidence;13:00:24.139:422:400:;
Coincidence;13:00:24.162:281:072:;
Coincidence;13:00:24.167:094:688:;
Coincidence;13:00:24.381:652:576:;
Coincidence;13:00:24.445:758:656:;
Coincidence;13:00:24.499:343:456:;
Coincidence;13:00:24.525:980:128:;
Coincidence;13:00:24.534:819:872:;
Coincidence;13:00:24.619:837:120:;
Coincidence;13:00:24.634:914:432:;
Coincidence;13:00:24.658:090:112:;
Coincidence;13:00:24.851:029:760:;
Coincidence;13:00:24.875:579:904:;
Coincidence;13:00:24.907:365:248:;
Coincidence;13:00:24.944:309:888:;
Coincidence;13:00:25.007:033:016:;
Coincidence;13:00:25.062:672:824:;
Coincidence;13:00:25.120:089:728:;
Coincidence;13:00:25.141:368:096:;
Coincidence;13:00:25.203:161:168:;
Coincidence;13:00:25.421:984:000:;
Coincidence;13:00:25.442:810:720:;
Coincidence;13:00:25.483:658:144:;
Coincidence;13:00:25.512:918:304:;
Coincidence;13:00:25.670:328:640:;
Coincidence;13:00:25.673:165:632:;
Coincidence;13:00:25.693:709:376:;
Coincidence;13:00:25.778:529:856:;
Coincidence;13:00:25.822:134:784:;
Coincidence;13:00:25.877:173:504:;
Coincidence;13:00:25.959:578:176:;
Coincidence;13:00:25.969:667:520:;
Coincidence;13:00:26.060:970:276:;
Coincidence;13:00:26.138:482:032:;
Coincidence;13:00:26.157:159:088:;
Coincidence;13:00:26.155:043:888:;
Coincidence;13:00:26.166:970:288:;
Coincidence;13:00:26.225:554:736:;
Coincidence;13:00:26.293:993:120:;
Coincidence;13:00:26.319:443:392:;
Coincidence;13:00:26.468:066:208:;
Coincidence;13:00:26.582:235:200:;
Coincidence;13:00:26.718:618:112:;
Coincidence;13:00:26.760:019:840:;
Coincidence;13:00:26.816:954:752:;
Coincidence;13:00:26.852:070:144:;
Coincidence;13:00:26.886:949:888:;
Coincidence;13:00:26.892:009:920:;
Coincidence;13:00:26.953:107:776:;
Coincidence;13:00:26.990:926:464:;
Coincidence;13:00:27.004:366:317:;
Coincidence;13:00:27.037:804:060:;
Coincidence;13:00:27.090:013:232:;
Coincidence;13:00:27.130:886:608:;
Coincidence;13:00:27.160:038:704:;
Coincidence;13:00:27.231:620:496:;
Coincidence;13:00:27.263:186:272:;
Coincidence;13:00:27.338:034:656:;
Coincidence;13:00:27.365:783:104:;
Coincidence;13:00:27.407:363:424:;
Coincidence;13:00:27.432:172:960:;
Coincidence;13:00:27.464:082:272:;
Coincidence;13:00:27.561:545:920:;
Coincidence;13:00:27.640:203:904:;
Coincidence;13:00:27.772:450:240:;
Coincidence;13:00:27.844:742:592:;
Coincidence;13:00:27.857:895:040:;
Coincidence;13:00:27.888:503:744:;
Coincidence;13:00:27.915:614:784:;
Coincidence;13:00:27.938:887:872:;
Coincidence;13:00:27.957:064:192:;
Coincidence;13:00:28.029:213:196:;
Coincidence;13:00:28.122:881:936:;
Coincidence;13:00:28.148:039:552:;
Coincidence;13:00:28.166:708:768:;
Coincidence;13:00:28.269:109:504:;
Coincidence;13:00:28.469:155:488:;
Coincidence;13:00:28.531:559:968:;
Coincidence;13:00:28.557:761:792:;
Coincidence;13:00:28.589:709:248:;
Coincidence;13:00:28.642:479:168:;
Coincidence;13:00:28.666:054:656:;
Coincidence;13:00:28.691:884:160:;
Coincidence;13:00:28.713:676:416:;
Coincidence;13:00:28.735:031:744:;
Coincidence;13:00:28.776:811:264:;
Coincidence;13:00:28.782:058:944:;
Coincidence;13:00:28.857:083:072:;
Coincidence;13:00:28.882:684:864:;
Coincidence;13:00:28.883:965:632:;
Coincidence;13:00:28.912:717:632:;
Coincidence;13:00:28.927:631:744:;
Coincidence;13:00:28.976:724:224:;
Coincidence;13:00:29.037:894:300:;
Coincidence;13:00:29.083:746:328:;
Coincidence;13:00:29.098:816:600:;
Coincidence;13:00:29.102:836:560:;
Coincidence;13:00:29.107:663:080:;
Coincidence;13:00:29.159:419:856:;
Coincidence;13:00:29.229:535:248:;
Coincidence;13:00:29.229:405:232:;
Coincidence;13:00:29.249:275:136:;
Coincidence;13:00:29.289:456:256:;
Coincidence;13:00:29.312:679:040:;
Coincidence;13:00:29.318:826:624:;
Coincidence;13:00:29.395:665:088:;
Coincidence;13:00:29.458:835:072:;
Coincidence;13:00:29.468:683:648:;
Coincidence;13:00:29.570:796:992:;
Coincidence;13:00:29.677:345:920:;
Coincidence;13:00:29.691:297:600:;
Coincidence;13:00:29.732:826:880:;
Coincidence;13:00:29.740:331:520:;
Coincidence;13:00:29.750:963:264:;
Coincidence;13:00:29.752:434:944:;
Coincidence;13:00:29.780:178:496:;
Coincidence;13:00:29.795:777:536:;
Coincidence;13:00:29.873:657:792:;
Coincidence;13:00:29.912:018:048:;
Coincidence;13:00:29.951:587:840:;
Coincidence;13:00:29.980:615:616:;
Coincidence;13:00:30.012:269:309:;
Coincidence;13:00:30.036:173:408:;
Coincidence;13:00:30.081:254:376:;
Coincidence;13:00:30.116:934:496:;
Coincidence;13:00:30.149:007:584:;
Coincidence;13:00:30.239:295:328:;
Coincidence;13:00:30.270:972:416:;
Coincidence;13:00:30.304:579:584:;
Coincidence;13:00:30.315:980:960:;
Coincidence;13:00:30.324:976:704:;
Coincidence;13:00:30.373:596:320:;
Coincidence;13:00:30.387:432:192:;
Coincidence;13:00:30.424:723:584:;
Coincidence;13:00:30.513:889:248:;
Coincidence;13:00:30.524:597:088:;
Coincidence;13:00:30.593:113:664:;
Coincidence;13:00:30.625:618:304:;
Coincidence;13:00:30.680:769:280:;
Coincidence;13:00:30.710:893:888:;
Coincidence;13:00:30.758:021:120:;
Coincidence;13:00:30.786:441:664:;
Coincidence;13:00:30.860:203:328:;
Coincidence;13:00:30.883:960:064:;
Coincidence;13:00:30.887:537:920:;
Coincidence;13:00:30.930:585:088:;
Coincidence;13:00:31.030:709:774:;
Coincidence;13:00:31.091:263:184:;
Coincidence;13:00:31.102:527:168:;
Coincidence;13:00:31.146:660:512:;
Coincidence;13:00:31.155:444:576:;
Coincidence;13:00:31.176:910:512:;
Coincidence;13:00:31.200:218:304:;
Coincidence;13:00:31.325:864:288:;
Coincidence;13:00:31.352:802:336:;
Coincidence;13:00:31.376:485:440:;
Coincidence;13:00:31.407:539:232:;
Coincidence;13:00:31.450:716:992:;
Coincidence;13:00:31.548:301:888:;
Coincidence;13:00:31.557:700:992:;
Coincidence;13:00:31.568:655:424:;
Coincidence;13:00:31.638:788:224:;
Coincidence;13:00:31.764:980:992:;
Coincidence;13:00:31.781:822:784:;
Coincidence;13:00:31.796:423:616:;
Coincidence;13:00:31.901:065:728:;
Coincidence;13:00:31.948:355:776:;
Coincidence;13:00:31.961:265:792:;
Coincidence;13:00:32.033:969:308:;
Coincidence;13:00:32.093:608:240:;
Coincidence;13:00:32.205:419:808:;
Coincidence;13:00:32.310:049:632:;
Coincidence;13:00:32.344:265:728:;
Coincidence;13:00:32.405:189:632:;
Coincidence;13:00:32.428:945:280:;
Coincidence;13:00:32.458:500:256:;
Coincidence;13:00:32.490:947:648:;
Coincidence;13:00:32.560:221:568:;
Coincidence;13:00:32.674:325:696:;
Coincidence;13:00:32.687:855:680:;
Coincidence;13:00:32.706:583:296:;
Coincidence;13:00:32.727:316:032:;
Coincidence;13:00:32.815:842:688:;
Coincidence;13:00:32.907:976:640:;
Coincidence;13:00:32.924:525:888:;
Coincidence;13:00:32.956:092:480:;
Coincidence;13:00:32.961:128:512:;
Coincidence;13:00:32.970:875:264:;
Coincidence;13:00:32.972:354:624:;
Coincidence;13:00:33.003:556:913:;
Coincidence;13:00:33.029:059:632:;
Coincidence;13:00:33.090:574:424:;
Coincidence;13:00:33.110:262:000:;
Coincidence;13:00:33.184:366:512:;
Coincidence;13:00:33.280:150:752:;
Coincidence;13:00:33.299:536:800:;
Coincidence;13:00:33.421:705:536:;
Coincidence;13:00:33.468:674:080:;
Coincidence;13:00:33.544:419:648:;
Coincidence;13:00:33.642:387:968:;
Coincidence;13:00:33.691:812:608:;
Coincidence;13:00:33.807:898:048:;
Coincidence;13:00:33.852:867:840:;
Coincidence;13:00:33.868:524:096:;
Coincidence;13:00:33.878:129:920:;
Coincidence;13:00:33.894:879:808:;
Coincidence;13:00:33.913:557:184:;
Coincidence;13:00:33.967:808:896:;
Coincidence;13:00:33.989:230:464:;
Coincidence;13:00:34.120:151:456:;
Coincidence;13:00:34.207:758:848:;
Coincidence;13:00:34.284:027:168:;
Coincidence;13:00:34.331:114:144:;
Coincidence;13:00:34.345:293:568:;
Coincidence;13:00:34.351:788:864:;
Coincidence;13:00:34.350:276:032:;
Coincidence;13:00:34.390:670:240:;
Coincidence;13:00:34.426:884:896:;
Coincidence;13:00:34.437:843:584:;
Coincidence;13:00:34.489:151:488:;
Coincidence;13:00:34.585:901:312:;
Coincidence;13:00:34.651:248:448:;
Coincidence;13:00:34.667:514:944:;
Coincidence;13:00:34.707:688:640:;
Coincidence;13:00:34.728:933:184:;
Coincidence;13:00:34.727:604:544:;
Coincidence;13:00:34.748:061:248:;
Coincidence;13:00:34.756:363:584:;
Coincidence;13:00:34.777:239:104:;
Coincidence;13:00:34.780:171:008:;
Coincidence;13:00:34.819:653:312:;
Coincidence;13:00:34.825:298:368:;
Coincidence;13:00:34.889:702:336:;
Coincidence;13:00:34.904:118:208:;
Coincidence;13:00:34.938:463:168:;
Coincidence;13:00:34.959:351:360:;
Coincidence;13:00:35.038:135:220:;
Coincidence;13:00:35.065:904:444:;
Coincidence;13:00:35.082:953:416:;
Coincidence;13:00:35.114:693:216:;
Coincidence;13:00:35.122:320:552:;
Coincidence;13:00:35.155:980:752:;
Coincidence;13:00:35.192:154:464:;
Coincidence;13:00:35.281:574:464:;
Coincidence;13:00:35.318:973:536:;
Coincidence;13:00:35.421:292:512:;
Coincidence;13:00:35.467:076:160:;
Coincidence;13:00:35.464:144:640:;
Coincidence;13:00:35.468:541:728:;
Coincidence;13:00:35.557:950:400:;
Coincidence;13:00:35.588:679:744:;
Coincidence;13:00:35.685:186:048:;
Coincidence;13:00:35.694:085:248:;
Coincidence;13:00:35.838:180:160:;
Coincidence;13:00:35.863:781:760:;
Coincidence;13:00:35.901:024:832:;
Coincidence;13:00:35.966:551:296:;
Coincidence;13:00:35.990:770:112:;
Coincidence;13:00:36.030:895:240:;
Coincidence;13:00:36.069:549:824:;
Coincidence;13:00:36.074:118:488:;
Coincidence;13:00:36.077:994:888:;
Coincidence;13:00:36.121:466:120:;
Coincidence;13:00:36.177:825:712:;
Coincidence;13:00:36.296:057:120:;
Coincidence;13:00:36.324:124:544:;
Coincidence;13:00:36.494:683:840:;
Coincidence;13:00:36.561:003:968:;
Coincidence;13:00:36.576:071:680:;
Coincidence;13:00:36.645:765:504:;
Coincidence;13:00:36.722:147:776:;
Coincidence;13:00:36.748:183:936:;
Coincidence;13:00:36.794:180:288:;
Coincidence;13:00:36.928:622:272:;
Coincidence;13:00:37.003:949:941:;
Coincidence;13:00:37.092:413:376:;
Coincidence;13:00:37.149:969:392:;
Coincidence;13:00:37.165:486:688:;
Coincidence;13:00:37.179:241:248:;
Coincidence;13:00:37.234:696:752:;
Coincidence;13:00:37.319:768:736:;
Coincidence;13:00:37.397:942:496:;
Coincidence;13:00:37.415:917:120:;
Coincidence;13:00:37.418:865:376:;
Coincidence;13:00:37.469:634:976:;
Coincidence;13:00:37.539:751:680:;
Coincidence;13:00:37.562:493:120:;
Coincidence;13:00:37.585:163:648:;
Coincidence;13:00:37.600:900:928:;
Coincidence;13:00:37.612:001:024:;
Coincidence;13:00:37.624:719:232:;
Coincidence;13:00:37.641:937:088:;
Coincidence;13:00:37.674:508:800:;
Coincidence;13:00:37.760:339:840:;
Coincidence;13:00:37.825:657:280:;
Coincidence;13:00:37.890:705:088:;
Coincidence;13:00:37.920:646:464:;
Coincidence;13:00:37.922:635:392:;
Coincidence;13:00:38.009:786:451:;
Coincidence;13:00:38.029:641:282:;
Coincidence;13:00:38.093:942:544:;
Coincidence;13:00:38.101:886:072:;
Coincidence;13:00:38.106:204:032:;
Coincidence;13:00:38.142:026:208:;
Coincidence;13:00:38.246:102:832:;
Coincidence;13:00:38.379:350:432:;
Coincidence;13:00:38.402:704:256:;
Coincidence;13:00:38.455:368:832:;
Coincidence;13:00:38.472:315:488:;
Coincidence;13:00:38.473:716:224:;
Coincidence;13:00:38.495:775:616:;
Coincidence;13:00:38.528:282:080:;
Coincidence;13:00:38.550:927:168:;
Coincidence;13:00:38.576:648:640:;
Coincidence;13:00:38.611:234:944:;
Coincidence;13:00:38.641:776:192:;
Coincidence;13:00:38.732:118:784:;
Coincidence;13:00:38.734:736:064:;
Coincidence;13:00:38.778:889:856:;
Coincidence;13:00:38.868:532:224:;
Coincidence;13:00:38.883:268:928:;
Coincidence;13:00:38.894:968:704:;
Coincidence;13:00:38.925:050:368:;
Coincidence;13:00:39.023:249:456:;
Coincidence;13:00:39.060:670:368:;
Coincidence;13:00:39.124:348:088:;
Coincidence;13:00:39.155:885:344:;
Coincidence;13:00:39.398:359:712:;
Coincidence;13:00:39.534:904:544:;
Coincidence;13:00:39.609:582:720:;
Coincidence;13:00:39.666:240:128:;
Coincidence;13:00:39.786:788:032:;
Coincidence;13:00:39.838:396:864:;
Coincidence;13:00:39.836:969:728:;
Coincidence;13:00:39.861:273:728:;
Coincidence;13:00:39.911:383:680:;
Coincidence;13:00:39.941:025:152:;
Coincidence;13:00:39.950:975:744:;
Coincidence;13:00:39.984:050:816:;
Coincidence;13:00:40.144:216:032:;
Coincidence;13:00:40.165:806:736:;
Coincidence;13:00:40.210:561:360:;
Coincidence;13:00:40.239:455:712:;
Coincidence;13:00:40.389:931:360:;
Coincidence;13:00:40.414:783:680:;
Coincidence;13:00:40.482:795:968:;
Coincidence;13:00:40.545:068:800:;
Coincidence;13:00:40.554:944:192:;
Coincidence;13:00:40.560:666:048:;
Coincidence;13:00:40.588:205:440:;
Coincidence;13:00:40.668:408:384:;
Coincidence;13:00:40.811:531:584:;
Coincidence;13:00:40.827:474:112:;
Coincidence;13:00:40.892:737:600:;
Coincidence;13:00:40.897:270:464:;
Coincidence;13:00:40.935:130:368:;
Coincidence;13:00:40.985:913:216:;
Coincidence;13:00:41.015:748:683:;
Coincidence;13:00:41.025:020:450:;
Coincidence;13:00:41.171:403:360:;
Coincidence;13:00:41.180:875:952:;
Coincidence;13:00:41.247:072:368:;
Coincidence;13:00:41.272:235:168:;
Coincidence;13:00:41.362:922:144:;
Coincidence;13:00:41.492:725:344:;
Coincidence;13:00:41.521:768:992:;
Coincidence;13:00:41.550:013:760:;
Coincidence;13:00:41.560:963:200:;
Coincidence;13:00:41.576:233:280:;
Coincidence;13:00:41.599:840:576:;
Coincidence;13:00:41.741:287:040:;
Coincidence;13:00:41.847:545:344:;
Coincidence;13:00:42.075:183:680:;
Coincidence;13:00:42.363:869:728:;
Coincidence;13:00:42.393:299:008:;
Coincidence;13:00:42.408:998:048:;
Coincidence;13:00:42.571:376:896:;
Coincidence;13:00:42.589:556:736:;
Coincidence;13:00:42.669:684:928:;
Coincidence;13:00:42.711:319:552:;
Coincidence;13:00:42.755:916:544:;
Coincidence;13:00:42.879:172:032:;
Coincidence;13:00:42.893:057:728:;
Coincidence;13:00:42.907:477:376:;
Coincidence;13:00:43.012:827:317:;
Coincidence;13:00:43.131:492:328:;
Coincidence;13:00:43.242:060:736:;
Coincidence;13:00:43.240:964:976:;
Coincidence;13:00:43.283:825:824:;
Coincidence;13:00:43.306:859:584:;
Coincidence;13:00:43.409:040:832:;
Coincidence;13:00:43.414:880:224:;
Coincidence;13:00:43.436:513:824:;
Coincidence;13:00:43.491:120:192:;
Coincidence;13:00:43.694:489:280:;
Coincidence;13:00:43.831:245:888:;
Coincidence;13:00:43.856:161:600:;
Coincidence;13:00:43.902:310:400:;
Coincidence;13:00:43.899:978:368:;
Coincidence;13:00:43.910:653:632:;
Coincidence;13:00:43.917:422:016:;
Coincidence;13:00:43.925:744:960:;
Coincidence;13:00:43.965:264:384:;
Coincidence;13:00:44.058:329:492:;
Coincidence;13:00:44.098:607:592:;
Coincidence;13:00:44.110:350:576:;
Coincidence;13:00:44.129:342:960:;
Coincidence;13:00:44.142:404:128:;
Coincidence;13:00:44.211:821:856:;
Coincidence;13:00:44.229:562:656:;
Coincidence;13:00:44.272:666:720:;
Coincidence;13:00:44.342:830:688:;
Coincidence;13:00:44.446:143:648:;
Coincidence;13:00:44.514:234:080:;
Coincidence;13:00:44.562:495:168:;
Coincidence;13:00:44.643:574:144:;
Coincidence;13:00:44.724:118:080:;
Coincidence;13:00:44.745:757:312:;
Coincidence;13:00:44.790:103:424:;
Coincidence;13:00:44.799:842:816:;
Coincidence;13:00:44.905:047:680:;
Coincidence;13:00:44.920:914:240:;
Coincidence;13:00:44.945:660:736:;
Coincidence;13:00:44.963:561:920:;
Coincidence;13:00:44.978:525:568:;
Coincidence;13:00:44.996:331:456:;
Coincidence;13:00:45.050:809:036:;
Coincidence;13:00:45.074:871:648:;
Coincidence;13:00:45.143:126:128:;
Coincidence;13:00:45.165:804:848:;
Coincidence;13:00:45.292:073:248:;
Coincidence;13:00:45.301:322:080:;
Coincidence;13:00:45.363:379:488:;
Coincidence;13:00:45.434:875:520:;
Coincidence;13:00:45.475:814:144:;
Coincidence;13:00:45.511:265:632:;
Coincidence;13:00:45.614:327:616:;
Coincidence;13:00:45.706:342:208:;
Coincidence;13:00:45.848:822:016:;
Coincidence;13:00:45.894:644:288:;
Coincidence;13:00:45.921:685:056:;
Coincidence;13:00:45.920:814:720:;
Coincidence;13:00:45.953:857:920:;
Coincidence;13:00:45.988:263:104:;
Coincidence;13:00:46.021:801:608:;
Coincidence;13:00:46.094:253:360:;
Coincidence;13:00:46.102:721:152:;
Coincidence;13:00:46.114:174:560:;
Coincidence;13:00:46.147:405:856:;
Coincidence;13:00:46.174:738:384:;
Coincidence;13:00:46.185:886:640:;
Coincidence;13:00:46.186:216:016:;
Coincidence;13:00:46.196:576:704:;
Coincidence;13:00:46.259:317:552:;
Coincidence;13:00:46.263:850:272:;
Coincidence;13:00:46.303:405:792:;
Coincidence;13:00:46.302:278:976:;
Coincidence;13:00:46.344:466:592:;
Coincidence;13:00:46.424:414:944:;
Coincidence;13:00:46.477:553:760:;
Coincidence;13:00:46.505:539:264:;
Coincidence;13:00:46.646:727:616:;
Coincidence;13:00:46.660:512:768:;
Coincidence;13:00:46.720:133:504:;
Coincidence;13:00:46.755:492:800:;
Coincidence;13:00:46.785:504:320:;
Coincidence;13:00:46.811:931:520:;
Coincidence;13:00:46.945:801:216:;
Coincidence;13:00:46.944:004:736:;
Coincidence;13:00:47.022:093:448:;
Coincidence;13:00:47.052:959:520:;
Coincidence;13:00:47.131:086:360:;
Coincidence;13:00:47.220:278:304:;
Coincidence;13:00:47.349:852:928:;
Coincidence;13:00:47.500:452:160:;
Coincidence;13:00:47.524:535:040:;
Coincidence;13:00:47.614:778:816:;
Coincidence;13:00:47.693:393:984:;
Coincidence;13:00:47.707:448:512:;
Coincidence;13:00:47.768:472:000:;
Coincidence;13:00:47.772:805:696:;
Coincidence;13:00:47.775:765:632:;
Coincidence;13:00:47.790:372:992:;
Coincidence;13:00:47.817:780:992:;
Coincidence;13:00:47.894:947:136:;
Coincidence;13:00:47.959:604:096:;
Coincidence;13:00:47.976:972:288:;
Coincidence;13:00:47.990:430:144:;
Coincidence;13:00:48.015:262:436:;
Coincidence;13:00:48.108:032:600:;
Coincidence;13:00:48.168:679:616:;
Coincidence;13:00:48.185:678:640:;
Coincidence;13:00:48.206:617:824:;
Coincidence;13:00:48.254:210:496:;
Coincidence;13:00:48.282:666:720:;
Coincidence;13:00:48.302:620:672:;
Coincidence;13:00:48.352:483:520:;
Coincidence;13:00:48.374:029:088:;
Coincidence;13:00:48.387:876:416:;
Coincidence;13:00:48.397:225:152:;
Coincidence;13:00:48.670:279:616:;
Coincidence;13:00:48.684:088:256:;
Coincidence;13:00:48.702:843:136:;
Coincidence;13:00:48.765:526:464:;
Coincidence;13:00:48.798:079:744:;
Coincidence;13:00:48.795:777:536:;
Coincidence;13:00:48.827:381:312:;
Coincidence;13:00:48.828:119:104:;
Coincidence;13:00:48.890:280:512:;
Coincidence;13:00:48.977:320:000:;
Coincidence;13:00:49.145:544:672:;
Coincidence;13:00:49.176:217:296:;
Coincidence;13:00:49.181:375:312:;
Coincidence;13:00:49.233:607:936:;
Coincidence;13:00:49.277:168:512:;
Coincidence;13:00:49.420:941:248:;
Coincidence;13:00:49.441:657:408:;
Coincidence;13:00:49.463:008:960:;
Coincidence;13:00:49.475:868:032:;
Coincidence;13:00:49.532:482:592:;
Coincidence;13:00:49.549:283:008:;
Coincidence;13:00:49.581:736:768:;
Coincidence;13:00:49.584:972:032:;
Coincidence;13:00:49.593:548:608:;
Coincidence;13:00:49.654:966:080:;
Coincidence;13:00:49.664:150:464:;
Coincidence;13:00:49.677:944:896:;
Coincidence;13:00:49.743:628:288:;
Coincidence;13:00:49.783:148:352:;
Coincidence;13:00:49.835:831:424:;
Coincidence;13:00:49.837:335:296:;
Coincidence;13:00:49.861:982:144:;
Coincidence;13:00:49.882:118:272:;
Coincidence;13:00:49.936:058:880:;
Coincidence;13:00:49.963:088:128:;
Coincidence;13:00:50.090:397:088:;
Coincidence;13:00:50.131:333:952:;
Coincidence;13:00:50.178:046:000:;
Coincidence;13:00:50.280:469:504:;
Coincidence;13:00:50.300:570:176:;
Coincidence;13:00:50.310:587:456:;
Coincidence;13:00:50.494:086:592:;
Coincidence;13:00:50.526:403:552:;
Coincidence;13:00:50.541:007:296:;
Coincidence;13:00:50.586:709:248:;
Coincidence;13:00:50.597:542:656:;
Coincidence;13:00:50.605:104:832:;
Coincidence;13:00:50.631:476:480:;
Coincidence;13:00:50.650:995:200:;
Coincidence;13:00:50.852:577:408:;
Coincidence;13:00:50.866:436:416:;
Coincidence;13:00:50.879:686:976:;
Coincidence;13:00:50.895:061:184:;
Coincidence;13:00:50.905:576:576:;
Coincidence;13:00:50.944:029:056:;
Coincidence;13:00:50.987:575:424:;
Coincidence;13:00:50.991:660:672:;
Coincidence;13:00:51.057:595:832:;
Coincidence;13:00:51.068:956:496:;
Coincidence;13:00:51.177:178:752:;
Coincidence;13:00:51.194:965:600:;
Coincidence;13:00:51.251:065:936:;
Coincidence;13:00:51.248:212:736:;
Coincidence;13:00:51.309:702:048:;
Coincidence;13:00:51.331:258:240:;
Coincidence;13:00:51.478:500:128:;
Coincidence;13:00:51.488:505:632:;
Coincidence;13:00:51.503:936:032:;
Coincidence;13:00:51.597:839:360:;
Coincidence;13:00:51.620:701:184:;
Coincidence;13:00:51.688:036:352:;
Coincidence;13:00:51.888:226:688:;
Coincidence;13:00:51.890:963:520:;
Coincidence;13:00:51.898:344:896:;
Coincidence;13:00:51.923:710:784:;
Coincidence;13:00:51.928:295:872:;
