Waiting for GPS Fix
GPS Fix obtained at;12:59:35.000:000:000:;Date:7/2/2022
Coincidence;13:00:06.890:183:360:;
Coincidence;13:00:06.897:799:424:;
Coincidence;13:00:06.911:700:928:;
Coincidence;13:00:06.923:839:104:;
Coincidence;13:00:06.988:975:808:;
Coincidence;13:00:06.993:094:528:;
Coincidence;13:00:07.012:005:594:;
Coincidence;13:00:07.041:174:288:;
Coincidence;13:00:07.079:517:360:;
Coincidence;13:00:07.122:181:184:;
Coincidence;13:00:07.135:617:888:;
Coincidence;13:00:07.142:564:944:;
Coincidence;13:00:07.252:366:464:;
Coincidence;13:00:07.362:262:240:;
Coincidence;13:00:07.395:143:744:;
Coincidence;13:00:07.443:811:296:;
Coincidence;13:00:07.527:944:672:;
Coincidence;13:00:07.557:031:296:;
Coincidence;13:00:07.574:424:384:;
Coincidence;13:00:07.604:223:424:;
Coincidence;13:00:07.614:109:376:;
Coincidence;13:00:07.626:795:392:;
Coincidence;13:00:07.659:149:440:;
Coincidence;13:00:07.710:953:088:;
Coincidence;13:00:07.721:980:352:;
Coincidence;13:00:07.733:935:040:;
Coincidence;13:00:07.763:151:040:;
Coincidence;13:00:07.791:950:912:;
Coincidence;13:00:07.845:091:392:;
Coincidence;13:00:07.859:642:048:;
Coincidence;13:00:07.892:126:656:;
Coincidence;13:00:07.923:383:296:;
Coincidence;13:00:07.931:935:872:;
Coincidence;13:00:07.964:427:584:;
Coincidence;13:00:08.001:010:025:;
Coincidence;13:00:08.067:156:848:;
Coincidence;13:00:08.071:837:016:;
Coincidence;13:00:08.091:257:896:;
Coincidence;13:00:08.095:749:784:;
Coincidence;13:00:08.148:775:712:;
Coincidence;13:00:08.167:219:072:;
Coincidence;13:00:08.295:436:704:;
Coincidence;13:00:08.310:414:464:;
Coincidence;13:00:08.313:859:456:;
Coincidence;13:00:08.375:782:560:;
Coincidence;13:00:08.401:977:056:;
Coincidence;13:00:08.440:131:872:;
Coincidence;13:00:08.481:079:392:;
Coincidence;13:00:08.520:254:112:;
Coincidence;13:00:08.769:786:816:;
Coincidence;13:00:08.775:740:992:;
Coincidence;13:00:08.865:640:896:;
Coincidence;13:00:08.898:919:744:;
Coincidence;13:00:08.928:875:136:;
Coincidence;13:00:08.967:711:872:;
Coincidence;13:00:08.989:204:224:;
Coincidence;13:00:09.030:935:656:;
Coincidence;13:00:09.034:253:280:;
Coincidence;13:00:09.108:257:200:;
Coincidence;13:00:09.128:761:888:;
Coincidence;13:00:09.134:179:256:;
Coincidence;13:00:09.139:046:032:;
Coincidence;13:00:09.174:816:064:;
Coincidence;13:00:09.337:539:776:;
Coincidence;13:00:09.433:459:424:;
Coincidence;13:00:09.471:359:840:;
Coincidence;13:00:09.588:959:552:;
Coincidence;13:00:09.656:876:928:;
Coincidence;13:00:09.663:545:856:;
Coincidence;13:00:09.706:885:696:;
Coincidence;13:00:09.745:257:024:;
Coincidence;13:00:09.759:666:368:;
Coincidence;13:00:10.056:888:084:;
Coincidence;13:00:10.097:308:816:;
Coincidence;13:00:10.108:166:472:;
Coincidence;13:00:10.109:960:832:;
Coincidence;13:00:10.136:216:864:;
Coincidence;13:00:10.161:517:424:;
Coincidence;13:00:10.204:461:504:;
Coincidence;13:00:10.227:948:192:;
Coincidence;13:00:10.341:449:152:;
Coincidence;13:00:10.471:720:512:;
Coincidence;13:00:10.494:675:392:;
Coincidence;13:00:10.504:689:120:;
Coincidence;13:00:10.575:177:216:;
Coincidence;13:00:10.636:400:256:;
Coincidence;13:00:10.684:433:984:;
Coincidence;13:00:10.693:496:832:;
Coincidence;13:00:10.728:552:576:;
Coincidence;13:00:10.730:422:208:;
Coincidence;13:00:10.740:695:680:;
Coincidence;13:00:10.828:069:184:;
Coincidence;13:00:10.834:903:936:;
Coincidence;13:00:11.056:773:144:;
Coincidence;13:00:11.139:298:112:;
Coincidence;13:00:11.210:322:432:;
Coincidence;13:00:11.216:075:152:;
Coincidence;13:00:11.221:776:416:;
Coincidence;13:00:11.256:803:056:;
Coincidence;13:00:11.299:069:248:;
Coincidence;13:00:11.354:727:904:;
Coincidence;13:00:11.408:983:104:;
Coincidence;13:00:11.439:762:848:;
Coincidence;13:00:11.449:433:760:;
Coincidence;13:00:11.538:289:536:;
Coincidence;13:00:11.701:382:656:;
Coincidence;13:00:11.717:332:608:;
Coincidence;13:00:11.719:747:776:;
Coincidence;13:00:11.724:004:096:;
Coincidence;13:00:11.812:269:440:;
Coincidence;13:00:11.894:720:512:;
Coincidence;13:00:11.985:672:192:;
Coincidence;13:00:12.003:576:386:;
Coincidence;13:00:12.017:071:130:;
Coincidence;13:00:12.046:877:216:;
Coincidence;13:00:12.057:010:344:;
Coincidence;13:00:12.083:538:776:;
Coincidence;13:00:12.134:124:800:;
Coincidence;13:00:12.145:699:216:;
Coincidence;13:00:12.189:810:032:;
Coincidence;13:00:12.268:555:424:;
Coincidence;13:00:12.270:735:328:;
Coincidence;13:00:12.281:438:624:;
Coincidence;13:00:12.363:372:128:;
Coincidence;13:00:12.574:046:656:;
Coincidence;13:00:12.756:342:656:;
Coincidence;13:00:12.775:028:992:;
Coincidence;13:00:12.786:867:200:;
Coincidence;13:00:12.795:073:920:;
Coincidence;13:00:12.850:754:496:;
Coincidence;13:00:12.887:288:768:;
Coincidence;13:00:12.934:027:968:;
Coincidence;13:00:13.036:593:560:;
Coincidence;13:00:13.091:557:808:;
Coincidence;13:00:13.097:835:032:;
Coincidence;13:00:13.103:319:936:;
Coincidence;13:00:13.151:955:008:;
Coincidence;13:00:13.166:524:304:;
Coincidence;13:00:13.228:859:920:;
Coincidence;13:00:13.235:697:296:;
Coincidence;13:00:13.300:032:672:;
Coincidence;13:00:13.326:234:112:;
Coincidence;13:00:13.404:695:680:;
Coincidence;13:00:13.449:064:512:;
Coincidence;13:00:13.495:215:552:;
Coincidence;13:00:13.621:885:312:;
Coincidence;13:00:13.706:163:200:;
Coincidence;13:00:13.723:370:752:;
Coincidence;13:00:13.771:922:240:;
Coincidence;13:00:13.813:043:328:;
Coincidence;13:00:13.827:595:584:;
Coincidence;13:00:13.990:445:824:;
Coincidence;13:00:14.015:536:788:;
Coincidence;13:00:14.068:210:320:;
Coincidence;13:00:14.100:757:520:;
Coincidence;13:00:14.120:714:328:;
Coincidence;13:00:14.122:036:448:;
Coincidence;13:00:14.128:464:000:;
Coincidence;13:00:14.181:776:976:;
Coincidence;13:00:14.212:310:224:;
Coincidence;13:00:14.225:541:440:;
Coincidence;13:00:14.236:088:784:;
Coincidence;13:00:14.277:826:336:;
Coincidence;13:00:14.289:790:208:;
Coincidence;13:00:14.373:818:400:;
Coincidence;13:00:14.401:643:936:;
Coincidence;13:00:14.437:639:424:;
Coincidence;13:00:14.448:145:632:;
Coincidence;13:00:14.452:418:624:;
Coincidence;13:00:14.515:287:968:;
Coincidence;13:00:14.544:228:160:;
Coincidence;13:00:14.732:885:568:;
Coincidence;13:00:14.807:632:576:;
Coincidence;13:00:14.818:422:336:;
Coincidence;13:00:14.995:953:088:;
Coincidence;13:00:15.014:503:205:;
Coincidence;13:00:15.016:650:194:;
Coincidence;13:00:15.022:410:260:;
Coincidence;13:00:15.069:863:624:;
Coincidence;13:00:15.087:142:016:;
Coincidence;13:00:15.099:101:336:;
Coincidence;13:00:15.104:475:856:;
Coincidence;13:00:15.143:212:496:;
Coincidence;13:00:15.153:791:136:;
Coincidence;13:00:15.240:483:120:;
Coincidence;13:00:15.301:516:448:;
Coincidence;13:00:15.305:293:632:;
Coincidence;13:00:15.365:503:936:;
Coincidence;13:00:15.450:038:976:;
Coincidence;13:00:15.482:727:296:;
Coincidence;13:00:15.492:234:688:;
Coincidence;13:00:15.535:272:736:;
Coincidence;13:00:15.666:893:312:;
Coincidence;13:00:15.705:077:248:;
Coincidence;13:00:15.706:727:360:;
Coincidence;13:00:15.736:351:808:;
Coincidence;13:00:15.745:317:184:;
Coincidence;13:00:15.775:127:680:;
Coincidence;13:00:15.778:859:520:;
Coincidence;13:00:15.851:712:256:;
Coincidence;13:00:15.887:973:824:;
Coincidence;13:00:15.942:845:056:;
Coincidence;13:00:15.987:712:000:;
Coincidence;13:00:15.996:143:680:;
Coincidence;13:00:16.078:642:096:;
Coincidence;13:00:16.081:218:832:;
Coincidence;13:00:16.092:837:008:;
Coincidence;13:00:16.105:206:176:;
Coincidence;13:00:16.113:110:568:;
Coincidence;13:00:16.129:801:728:;
Coincidence;13:00:16.218:258:128:;
Coincidence;13:00:16.264:451:616:;
Coincidence;13:00:16.313:747:616:;
Coincidence;13:00:16.315:488:832:;
Coincidence;13:00:16.326:602:720:;
Coincidence;13:00:16.424:493:504:;
Coincidence;13:00:16.449:780:576:;
Coincidence;13:00:16.577:303:744:;
Coincidence;13:00:16.581:522:944:;
Coincidence;13:00:16.622:239:488:;
Coincidence;13:00:16.695:107:712:;
Coincidence;13:00:16.728:779:136:;
Coincidence;13:00:16.826:774:912:;
Coincidence;13:00:16.854:355:392:;
Coincidence;13:00:16.942:026:496:;
Coincidence;13:00:16.973:315:712:;
Coincidence;13:00:17.045:140:116:;
Coincidence;13:00:17.078:297:504:;
Coincidence;13:00:17.106:784:888:;
Coincidence;13:00:17.129:003:672:;
Coincidence;13:00:17.130:487:376:;
Coincidence;13:00:17.151:128:144:;
Coincidence;13:00:17.178:385:696:;
Coincidence;13:00:17.191:973:712:;
Coincidence;13:00:17.272:294:752:;
Coincidence;13:00:17.278:683:552:;
Coincidence;13:00:17.380:655:392:;
Coincidence;13:00:17.393:426:080:;
Coincidence;13:00:17.437:796:384:;
Coincidence;13:00:17.450:735:808:;
Coincidence;13:00:17.551:763:456:;
Coincidence;13:00:17.593:587:392:;
Coincidence;13:00:17.601:787:968:;
Coincidence;13:00:17.638:689:152:;
Coincidence;13:00:17.655:934:592:;
Coincidence;13:00:17.730:920:832:;
Coincidence;13:00:17.765:462:912:;
Coincidence;13:00:17.801:766:784:;
Coincidence;13:00:17.806:380:864:;
Coincidence;13:00:17.809:167:424:;
Coincidence;13:00:17.822:710:656:;
Coincidence;13:00:17.833:553:728:;
Coincidence;13:00:17.883:492:864:;
Coincidence;13:00:17.897:158:592:;
Coincidence;13:00:17.997:271:680:;
Coincidence;13:00:18.006:493:209:;
Coincidence;13:00:18.011:077:223:;
Coincidence;13:00:18.046:336:908:;
Coincidence;13:00:18.306:638:336:;
Coincidence;13:00:18.364:431:584:;
Coincidence;13:00:18.417:263:872:;
Coincidence;13:00:18.443:865:824:;
Coincidence;13:00:18.449:789:056:;
Coincidence;13:00:18.487:514:336:;
Coincidence;13:00:18.513:185:504:;
Coincidence;13:00:18.538:177:856:;
Coincidence;13:00:18.619:291:136:;
Coincidence;13:00:18.632:044:608:;
Coincidence;13:00:18.660:859:264:;
Coincidence;13:00:18.666:595:968:;
Coincidence;13:00:18.682:754:240:;
Coincidence;13:00:18.730:457:664:;
Coincidence;13:00:18.786:136:256:;
Coincidence;13:00:18.789:418:816:;
Coincidence;13:00:18.797:032:128:;
Coincidence;13:00:18.808:893:760:;
Coincidence;13:00:18.855:053:120:;
Coincidence;13:00:18.945:469:248:;
Coincidence;13:00:18.960:593:728:;
Coincidence;13:00:18.992:148:736:;
Coincidence;13:00:19.000:878:529:;
Coincidence;13:00:19.023:690:880:;
Coincidence;13:00:19.029:186:062:;
Coincidence;13:00:19.034:628:732:;
Coincidence;13:00:19.059:700:600:;
Coincidence;13:00:19.082:001:768:;
Coincidence;13:00:19.148:912:944:;
Coincidence;13:00:19.197:760:032:;
Coincidence;13:00:19.223:505:792:;
Coincidence;13:00:19.284:015:840:;
Coincidence;13:00:19.307:599:200:;
Coincidence;13:00:19.331:086:624:;
Coincidence;13:00:19.333:400:352:;
Coincidence;13:00:19.342:615:904:;
Coincidence;13:00:19.347:531:200:;
Coincidence;13:00:19.371:957:184:;
Coincidence;13:00:19.443:203:328:;
Coincidence;13:00:19.486:460:064:;
Coincidence;13:00:19.602:109:248:;
Coincidence;13:00:19.657:359:104:;
Coincidence;13:00:19.753:891:584:;
Coincidence;13:00:19.835:054:528:;
Coincidence;13:00:19.838:228:736:;
Coincidence;13:00:19.845:507:648:;
Coincidence;13:00:19.956:874:624:;
Coincidence;13:00:20.031:794:928:;
Coincidence;13:00:20.066:258:448:;
Coincidence;13:00:20.130:734:864:;
Coincidence;13:00:20.142:556:832:;
Coincidence;13:00:20.146:237:200:;
Coincidence;13:00:20.351:376:096:;
Coincidence;13:00:20.355:144:480:;
Coincidence;13:00:20.381:279:520:;
Coincidence;13:00:20.466:945:760:;
Coincidence;13:00:20.518:943:840:;
Coincidence;13:00:20.570:335:424:;
Coincidence;13:00:20.599:068:416:;
Coincidence;13:00:20.615:311:040:;
Coincidence;13:00:20.656:105:600:;
Coincidence;13:00:20.727:053:120:;
Coincidence;13:00:20.728:617:024:;
Coincidence;13:00:20.731:589:376:;
Coincidence;13:00:20.754:027:904:;
Coincidence;13:00:20.836:038:784:;
Coincidence;13:00:20.914:497:152:;
Coincidence;13:00:20.962:921:600:;
Coincidence;13:00:21.037:061:148:;
Coincidence;13:00:21.061:732:844:;
Coincidence;13:00:21.099:351:016:;
Coincidence;13:00:21.165:573:920:;
Coincidence;13:00:21.216:041:616:;
Coincidence;13:00:21.256:415:552:;
Coincidence;13:00:21.296:749:312:;
Coincidence;13:00:21.309:506:688:;
Coincidence;13:00:21.316:010:016:;
Coincidence;13:00:21.326:242:656:;
Coincidence;13:00:21.412:270:496:;
Coincidence;13:00:21.421:527:776:;
Coincidence;13:00:21.427:504:096:;
Coincidence;13:00:21.558:648:320:;
Coincidence;13:00:21.591:189:824:;
Coincidence;13:00:21.612:121:856:;
Coincidence;13:00:21.643:327:616:;
Coincidence;13:00:21.658:924:096:;
Coincidence;13:00:21.664:987:264:;
Coincidence;13:00:21.669:685:056:;
Coincidence;13:00:21.674:597:632:;
Coincidence;13:00:21.752:360:512:;
Coincidence;13:00:21.787:497:856:;
Coincidence;13:00:21.803:158:592:;
Coincidence;13:00:21.809:800:960:;
Coincidence;13:00:21.872:393:024:;
Coincidence;13:00:21.902:367:808:;
Coincidence;13:00:22.048:278:260:;
Coincidence;13:00:22.053:256:032:;
Coincidence;13:00:22.073:217:064:;
Coincidence;13:00:22.076:894:600:;
Coincidence;13:00:22.098:294:656:;
Coincidence;13:00:22.114:151:352:;
Coincidence;13:00:22.130:560:808:;
Coincidence;13:00:22.142:583:744:;
Coincidence;13:00:22.145:154:448:;
Coincidence;13:00:22.164:524:048:;
Coincidence;13:00:22.171:344:480:;
Coincidence;13:00:22.234:746:272:;
Coincidence;13:00:22.240:061:840:;
Coincidence;13:00:22.414:373:632:;
Coincidence;13:00:22.475:124:192:;
Coincidence;13:00:22.497:509:664:;
Coincidence;13:00:22.518:409:792:;
Coincidence;13:00:22.555:173:632:;
Coincidence;13:00:22.570:973:568:;
Coincidence;13:00:22.576:616:000:;
Coincidence;13:00:22.582:539:520:;
Coincidence;13:00:22.621:719:872:;
Coincidence;13:00:22.639:341:120:;
Coincidence;13:00:22.739:750:976:;
Coincidence;13:00:22.806:719:424:;
Coincidence;13:00:23.007:082:351:;
Coincidence;13:00:23.029:295:684:;
Coincidence;13:00:23.050:698:104:;
Coincidence;13:00:23.056:637:816:;
Coincidence;13:00:23.080:508:792:;
Coincidence;13:00:23.126:800:672:;
Coincidence;13:00:23.141:952:896:;
Coincidence;13:00:23.169:785:296:;
Coincidence;13:00:23.249:790:368:;
Coincidence;13:00:23.264:824:848:;
Coincidence;13:00:23.317:854:944:;
Coincidence;13:00:23.323:662:464:;
Coincidence;13:00:23.418:596:128:;
Coincidence;13:00:23.450:182:560:;
Coincidence;13:00:23.480:569:632:;
Coincidence;13:00:23.520:241:152:;
Coincidence;13:00:23.540:931:200:;
Coincidence;13:00:23.585:601:344:;
Coincidence;13:00:23.636:858:368:;
Coincidence;13:00:23.686:359:168:;
Coincidence;13:00:23.695:410:176:;
Coincidence;13:00:23.704:349:952:;
Coincidence;13:00:23.708:764:992:;
Coincidence;13:00:23.721:381:248:;
Coincidence;13:00:23.797:277:504:;
Coincidence;13:00:23.840:089:088:;
Coincidence;13:00:23.842:035:712:;
Coincidence;13:00:23.905:250:880:;
Coincidence;13:00:23.957:717:760:;
Coincidence;13:00:24.001:956:734:;
Coincidence;13:00:24.018:293:008:;
Coincidence;13:00:24.033:760:060:;
Coincidence;13:00:24.093:853:744:;
Coincidence;13:00:24.104:640:824:;
Coincidence;13:00:24.136:808:896:;
Coincidence;13:00:24.163:826:288:;
Coincidence;13:00:24.168:653:456:;
Coincidence;13:00:24.379:665:504:;
Coincidence;13:00:24.443:934:240:;
Coincidence;13:00:24.497:653:440:;
Coincidence;13:00:24.528:458:592:;
Coincidence;13:00:24.537:321:280:;
Coincidence;13:00:24.622:574:912:;
Coincidence;13:00:24.633:596:928:;
Coincidence;13:00:24.656:833:088:;
Coincidence;13:00:24.850:267:008:;
Coincidence;13:00:24.874:883:712:;
Coincidence;13:00:24.906:755:840:;
Coincidence;13:00:24.943:803:520:;
Coincidence;13:00:25.007:840:887:;
Coincidence;13:00:25.059:553:564:;
Coincidence;13:00:25.117:150:864:;
Coincidence;13:00:25.142:588:928:;
Coincidence;13:00:25.204:573:968:;
Coincidence;13:00:25.419:970:688:;
Coincidence;13:00:25.440:855:776:;
Coincidence;13:00:25.481:821:152:;
Coincidence;13:00:25.515:265:824:;
Coincidence;13:00:25.669:049:984:;
Coincidence;13:00:25.675:994:240:;
Coincidence;13:00:25.696:602:688:;
Coincidence;13:00:25.781:677:760:;
Coincidence;13:00:25.821:310:784:;
Coincidence;13:00:25.880:607:360:;
Coincidence;13:00:25.963:258:048:;
Coincidence;13:00:25.969:281:344:;
Coincidence;13:00:26.061:660:752:;
Coincidence;13:00:26.139:442:512:;
Coincidence;13:00:26.154:084:624:;
Coincidence;13:00:26.156:059:600:;
Coincidence;13:00:26.168:027:504:;
Coincidence;13:00:26.222:718:656:;
Coincidence;13:00:26.295:491:648:;
Coincidence;13:00:26.316:936:960:;
Coincidence;13:00:26.470:182:624:;
Coincidence;13:00:26.584:759:552:;
Coincidence;13:00:26.721:602:112:;
Coincidence;13:00:26.759:048:832:;
Coincidence;13:00:26.816:182:528:;
Coincidence;13:00:26.855:519:936:;
Coincidence;13:00:26.886:421:184:;
Coincidence;13:00:26.891:497:536:;
Coincidence;13:00:26.952:802:944:;
Coincidence;13:00:26.994:853:312:;
Coincidence;13:00:27.000:444:608:;
Coincidence;13:00:27.033:996:640:;
Coincidence;13:00:27.086:392:816:;
Coincidence;13:00:27.127:412:432:;
Coincidence;13:00:27.156:666:560:;
Coincidence;13:00:27.232:588:288:;
Coincidence;13:00:27.260:171:312:;
Coincidence;13:00:27.339:393:408:;
Coincidence;13:00:27.367:248:864:;
Coincidence;13:00:27.408:985:056:;
Coincidence;13:00:27.433:885:600:;
Coincidence;13:00:27.465:914:400:;
Coincidence;13:00:27.563:730:688:;
Coincidence;13:00:27.642:671:360:;
Coincidence;13:00:27.771:289:024:;
Coincidence;13:00:27.847:948:800:;
Coincidence;13:00:27.857:052:160:;
Coincidence;13:00:27.891:872:192:;
Coincidence;13:00:27.914:984:000:;
Coincidence;13:00:27.942:439:232:;
Coincidence;13:00:27.956:585:728:;
Coincidence;13:00:28.029:179:238:;
Coincidence;13:00:28.123:229:240:;
Coincidence;13:00:28.148:488:976:;
Coincidence;13:00:28.171:328:768:;
Coincidence;13:00:28.274:128:736:;
Coincidence;13:00:28.474:965:568:;
Coincidence;13:00:28.533:521:600:;
Coincidence;13:00:28.563:923:456:;
Coincidence;13:00:28.591:897:920:;
Coincidence;13:00:28.644:869:120:;
Coincidence;13:00:28.668:532:352:;
Coincidence;13:00:28.698:558:528:;
Coincidence;13:00:28.720:428:736:;
Coincidence;13:00:28.737:768:064:;
Coincidence;13:00:28.779:712:256:;
Coincidence;13:00:28.789:079:616:;
Coincidence;13:00:28.860:305:152:;
Coincidence;13:00:28.886:007:616:;
Coincidence;13:00:28.891:390:912:;
Coincidence;13:00:28.920:258:624:;
Coincidence;13:00:28.931:132:736:;
Coincidence;13:00:28.980:414:848:;
Coincidence;13:00:29.037:425:496:;
Coincidence;13:00:29.083:285:352:;
Coincidence;13:00:29.098:355:680:;
Coincidence;13:00:29.102:375:752:;
Coincidence;13:00:29.107:202:760:;
Coincidence;13:00:29.163:050:864:;
Coincidence;13:00:29.229:066:800:;
Coincidence;13:00:29.233:032:864:;
Coincidence;13:00:29.252:900:320:;
Coincidence;13:00:29.293:075:200:;
Coincidence;13:00:29.312:198:560:;
Coincidence;13:00:29.322:442:080:;
Coincidence;13:00:29.399:284:544:;
Coincidence;13:00:29.458:352:992:;
Coincidence;13:00:29.468:201:152:;
Coincidence;13:00:29.570:313:728:;
Coincidence;13:00:29.676:870:016:;
Coincidence;13:00:29.694:920:896:;
Coincidence;13:00:29.736:456:640:;
Coincidence;13:00:29.743:962:944:;
Coincidence;13:00:29.750:498:752:;
Coincidence;13:00:29.756:067:712:;
Coincidence;13:00:29.779:714:112:;
Coincidence;13:00:29.795:317:056:;
Coincidence;13:00:29.873:206:976:;
Coincidence;13:00:29.915:674:752:;
Coincidence;13:00:29.951:150:208:;
Coincidence;13:00:29.980:177:600:;
Coincidence;13:00:30.015:589:747:;
Coincidence;13:00:30.039:505:720:;
Coincidence;13:00:30.084:608:424:;
Coincidence;13:00:30.120:302:376:;
Coincidence;13:00:30.148:290:576:;
Coincidence;13:00:30.238:618:384:;
Coincidence;13:00:30.270:305:536:;
Coincidence;13:00:30.303:926:720:;
Coincidence;13:00:30.315:332:544:;
Coincidence;13:00:30.324:332:608:;
Coincidence;13:00:30.337:988:000:;
Coincidence;13:00:30.372:970:048:;
Coincidence;13:00:30.390:905:664:;
Coincidence;13:00:30.428:207:488:;
Coincidence;13:00:30.513:318:336:;
Coincidence;13:00:30.524:029:632:;
Coincidence;13:00:30.596:684:992:;
Coincidence;13:00:30.629:210:048:;
Coincidence;13:00:30.680:300:224:;
Coincidence;13:00:30.714:542:912:;
Coincidence;13:00:30.757:598:016:;
Coincidence;13:00:30.786:039:104:;
Coincidence;13:00:30.859:841:600:;
Coincidence;13:00:30.887:707:840:;
Coincidence;13:00:30.891:287:616:;
Coincidence;13:00:30.930:260:288:;
Coincidence;13:00:31.033:725:976:;
Coincidence;13:00:31.090:230:776:;
Coincidence;13:00:31.101:502:168:;
Coincidence;13:00:31.149:759:664:;
Coincidence;13:00:31.158:548:928:;
Coincidence;13:00:31.175:934:416:;
Coincidence;13:00:31.203:357:680:;
Coincidence;13:00:31.329:089:760:;
Coincidence;13:00:31.343:928:320:;
Coincidence;13:00:31.351:955:360:;
Coincidence;13:00:31.379:757:056:;
Coincidence;13:00:31.410:837:760:;
Coincidence;13:00:31.449:950:464:;
Coincidence;13:00:31.551:706:432:;
Coincidence;13:00:31.557:015:296:;
Coincidence;13:00:31.572:074:624:;
Coincidence;13:00:31.638:160:384:;
Coincidence;13:00:31.768:548:544:;
Coincidence;13:00:31.785:401:856:;
Coincidence;13:00:31.800:015:296:;
Coincidence;13:00:31.900:649:472:;
Coincidence;13:00:31.952:076:608:;
Coincidence;13:00:31.964:996:032:;
Coincidence;13:00:32.032:587:828:;
Coincidence;13:00:32.096:385:920:;
Coincidence;13:00:32.204:204:000:;
Coincidence;13:00:32.205:345:280:;
Coincidence;13:00:32.313:046:560:;
Coincidence;13:00:32.343:202:016:;
Coincidence;13:00:32.404:197:568:;
Coincidence;13:00:32.432:081:568:;
Coincidence;13:00:32.457:572:960:;
Coincidence;13:00:32.494:157:792:;
Coincidence;13:00:32.563:522:624:;
Coincidence;13:00:32.677:760:320:;
Coincidence;13:00:32.687:206:912:;
Coincidence;13:00:32.710:056:320:;
Coincidence;13:00:32.730:812:992:;
Coincidence;13:00:32.815:338:944:;
Coincidence;13:00:32.911:670:784:;
Coincidence;13:00:32.928:237:248:;
Coincidence;13:00:32.959:836:928:;
Coincidence;13:00:32.964:878:976:;
Coincidence;13:00:32.970:540:672:;
Coincidence;13:00:32.976:118:656:;
Coincidence;13:00:33.005:928:515:;
Coincidence;13:00:33.027:368:400:;
Coincidence;13:00:33.088:970:832:;
Coincidence;13:00:33.112:782:696:;
Coincidence;13:00:33.182:895:376:;
Coincidence;13:00:33.278:836:672:;
Coincidence;13:00:33.298:253:440:;
Coincidence;13:00:33.424:689:344:;
Coincidence;13:00:33.427:767:392:;
Coincidence;13:00:33.471:724:640:;
Coincidence;13:00:33.543:477:696:;
Coincidence;13:00:33.641:584:896:;
Coincidence;13:00:33.691:079:872:;
Coincidence;13:00:33.807:322:816:;
Coincidence;13:00:33.852:355:328:;
Coincidence;13:00:33.868:033:024:;
Coincidence;13:00:33.881:749:568:;
Coincidence;13:00:33.898:523:904:;
Coincidence;13:00:33.913:130:176:;
Coincidence;13:00:33.971:556:352:;
Coincidence;13:00:33.993:008:320:;
Coincidence;13:00:34.118:317:592:;
Coincidence;13:00:34.210:186:192:;
Coincidence;13:00:34.282:490:848:;
Coincidence;13:00:34.333:762:080:;
Coincidence;13:00:34.343:868:544:;
Coincidence;13:00:34.350:376:160:;
Coincidence;13:00:34.352:958:240:;
Coincidence;13:00:34.393:424:928:;
Coincidence;13:00:34.405:118:592:;
Coincidence;13:00:34.425:604:032:;
Coincidence;13:00:34.436:584:032:;
Coincidence;13:00:34.492:080:800:;
Coincidence;13:00:34.584:898:240:;
Coincidence;13:00:34.650:357:248:;
Coincidence;13:00:34.666:654:400:;
Coincidence;13:00:34.706:897:280:;
Coincidence;13:00:34.728:177:152:;
Coincidence;13:00:34.730:943:104:;
Coincidence;13:00:34.751:431:936:;
Coincidence;13:00:34.759:748:096:;
Coincidence;13:00:34.776:560:384:;
Coincidence;13:00:34.783:594:496:;
Coincidence;13:00:34.819:045:376:;
Coincidence;13:00:34.828:796:352:;
Coincidence;13:00:34.893:292:608:;
Coincidence;13:00:34.903:632:192:;
Coincidence;13:00:34.938:033:600:;
Coincidence;13:00:34.963:055:680:;
Coincidence;13:00:35.035:849:120:;
Coincidence;13:00:35.063:671:232:;
Coincidence;13:00:35.080:751:584:;
Coincidence;13:00:35.112:553:440:;
Coincidence;13:00:35.124:293:368:;
Coincidence;13:00:35.153:924:384:;
Coincidence;13:00:35.194:267:376:;
Coincidence;13:00:35.283:866:720:;
Coincidence;13:00:35.321:349:440:;
Coincidence;13:00:35.332:563:296:;
Coincidence;13:00:35.419:801:152:;
Coincidence;13:00:35.465:683:552:;
Coincidence;13:00:35.471:249:472:;
Coincidence;13:00:35.556:755:072:;
Coincidence;13:00:35.591:652:608:;
Coincidence;13:00:35.688:371:712:;
Coincidence;13:00:35.697:290:176:;
Coincidence;13:00:35.841:708:224:;
Coincidence;13:00:35.863:267:392:;
Coincidence;13:00:35.900:592:192:;
Coincidence;13:00:35.966:260:480:;
Coincidence;13:00:35.990:530:560:;
Coincidence;13:00:36.032:382:428:;
Coincidence;13:00:36.067:024:016:;
Coincidence;13:00:36.071:603:440:;
Coincidence;13:00:36.075:488:696:;
Coincidence;13:00:36.123:156:384:;
Coincidence;13:00:36.179:644:800:;
Coincidence;13:00:36.294:040:704:;
Coincidence;13:00:36.322:167:232:;
Coincidence;13:00:36.493:092:416:;
Coincidence;13:00:36.559:561:088:;
Coincidence;13:00:36.578:759:872:;
Coincidence;13:00:36.648:601:984:;
Coincidence;13:00:36.725:150:784:;
Coincidence;13:00:36.747:148:224:;
Coincidence;13:00:36.793:245:888:;
Coincidence;13:00:36.927:969:600:;
Coincidence;13:00:37.005:069:037:;
Coincidence;13:00:37.093:777:568:;
Coincidence;13:00:37.151:506:848:;
Coincidence;13:00:37.162:974:336:;
Coincidence;13:00:37.180:870:480:;
Coincidence;13:00:37.232:397:328:;
