GPS Fix obtained at;12:02:47.000:000:000:;Date:7/2/2022
Coincidence;12:05:14.390:764:832:;
Coincidence;12:05:14.398:706:208:;
Coincidence;12:05:14.462:011:136:;
Coincidence;12:05:14.471:038:496:;
Coincidence;12:05:14.491:311:904:;
Coincidence;12:05:14.670:904:000:;
Coincidence;12:05:14.705:458:560:;
Coincidence;12:05:14.760:213:568:;
Coincidence;12:05:14.776:919:552:;
Coincidence;12:05:14.787:234:688:;
Coincidence;12:05:14.803:986:944:;
Coincidence;12:05:14.851:457:472:;
Coincidence;12:05:14.857:201:664:;
Coincidence;12:05:14.950:583:936:;
Coincidence;12:05:14.972:351:808:;
Coincidence;12:05:14.977:730:560:;
Coincidence;12:05:15.041:005:092:;
Coincidence;12:05:15.068:097:440:;
Coincidence;12:05:15.191:959:984:;
Coincidence;12:05:15.198:929:328:;
Coincidence;12:05:15.275:333:184:;
Coincidence;12:05:15.337:923:104:;
Coincidence;12:05:15.378:101:888:;
Coincidence;12:05:15.387:538:176:;
Coincidence;12:05:15.435:408:736:;
Coincidence;12:05:15.456:320:736:;
Coincidence;12:05:15.489:435:104:;
Coincidence;12:05:15.533:473:600:;
Coincidence;12:05:15.537:276:992:;
Coincidence;12:05:15.567:304:320:;
Coincidence;12:05:15.583:152:768:;
Coincidence;12:05:15.630:109:632:;
Coincidence;12:05:15.643:452:224:;
Coincidence;12:05:15.657:554:176:;
Coincidence;12:05:15.689:640:128:;
Coincidence;12:05:15.801:111:872:;
Coincidence;12:05:15.841:657:088:;
Coincidence;12:05:15.909:184:640:;
Coincidence;12:05:15.919:393:792:;
Coincidence;12:05:15.928:203:776:;
Coincidence;12:05:15.989:351:296:;
Coincidence;12:05:16.007:047:957:;
Coincidence;12:05:16.079:627:816:;
Coincidence;12:05:16.096:919:248:;
Coincidence;12:05:16.106:376:352:;
Coincidence;12:05:16.140:499:696:;
Coincidence;12:05:16.158:565:888:;
Coincidence;12:05:16.309:150:784:;
Coincidence;12:05:16.324:764:192:;
Coincidence;12:05:16.343:819:680:;
Coincidence;12:05:16.365:179:104:;
Coincidence;12:05:16.437:749:728:;
Coincidence;12:05:16.444:843:584:;
Coincidence;12:05:16.471:613:856:;
Coincidence;12:05:16.492:303:808:;
Coincidence;12:05:16.642:965:440:;
Coincidence;12:05:16.705:772:160:;
Coincidence;12:05:16.735:625:856:;
Coincidence;12:05:16.739:866:176:;
Coincidence;12:05:16.781:026:688:;
Coincidence;12:05:16.795:507:456:;
Coincidence;12:05:16.813:939:456:;
Coincidence;12:05:16.917:937:792:;
Coincidence;12:05:16.999:549:120:;
Coincidence;12:05:17.080:612:176:;
Coincidence;12:05:17.095:739:560:;
Coincidence;12:05:17.105:052:584:;
Coincidence;12:05:17.188:852:112:;
Coincidence;12:05:17.240:051:792:;
Coincidence;12:05:17.302:950:112:;
Coincidence;12:05:17.372:662:592:;
Coincidence;12:05:17.380:408:704:;
Coincidence;12:05:17.420:412:544:;
Coincidence;12:05:17.490:911:040:;
Coincidence;12:05:17.495:016:928:;
Coincidence;12:05:17.523:163:424:;
Coincidence;12:05:17.663:739:456:;
Coincidence;12:05:17.668:977:984:;
Coincidence;12:05:17.696:804:288:;
Coincidence;12:05:17.736:139:904:;
Coincidence;12:05:17.788:795:008:;
Coincidence;12:05:17.845:229:376:;
Coincidence;12:05:17.859:008:960:;
Coincidence;12:05:17.961:675:456:;
Coincidence;12:05:17.975:197:824:;
Coincidence;12:05:18.006:153:906:;
Coincidence;12:05:18.036:621:892:;
Coincidence;12:05:18.101:939:600:;
Coincidence;12:05:18.150:828:288:;
Coincidence;12:05:18.159:787:328:;
Coincidence;12:05:18.188:324:896:;
Coincidence;12:05:18.262:085:824:;
Coincidence;12:05:18.289:079:392:;
Coincidence;12:05:18.373:324:480:;
Coincidence;12:05:18.395:217:984:;
Coincidence;12:05:18.441:436:640:;
Coincidence;12:05:18.479:643:008:;
Coincidence;12:05:18.504:765:120:;
Coincidence;12:05:18.564:080:192:;
Coincidence;12:05:18.622:398:144:;
Coincidence;12:05:18.791:407:360:;
Coincidence;12:05:18.901:296:448:;
Coincidence;12:05:18.966:354:048:;
Coincidence;12:05:19.006:343:535:;
Coincidence;12:05:19.023:067:182:;
Coincidence;12:05:19.108:240:808:;
Coincidence;12:05:19.213:611:936:;
Coincidence;12:05:19.275:067:456:;
Coincidence;12:05:19.287:168:512:;
Coincidence;12:05:19.337:170:752:;
Coincidence;12:05:19.342:995:008:;
Coincidence;12:05:19.367:095:264:;
Coincidence;12:05:19.411:376:352:;
Coincidence;12:05:19.423:205:152:;
Coincidence;12:05:19.569:164:096:;
Coincidence;12:05:19.694:850:752:;
Coincidence;12:05:19.756:480:640:;
Coincidence;12:05:19.775:324:032:;
Coincidence;12:05:19.813:224:704:;
Coincidence;12:05:19.854:661:568:;
Coincidence;12:05:19.863:591:616:;
Coincidence;12:05:19.878:227:968:;
Coincidence;12:05:19.921:733:888:;
Coincidence;12:05:19.973:807:168:;
Coincidence;12:05:20.033:279:576:;
Coincidence;12:05:20.103:899:160:;
Coincidence;12:05:20.116:949:456:;
Coincidence;12:05:20.161:493:312:;
Coincidence;12:05:20.204:724:976:;
Coincidence;12:05:20.223:453:440:;
Coincidence;12:05:20.286:732:608:;
Coincidence;12:05:20.313:671:424:;
Coincidence;12:05:20.337:952:832:;
Coincidence;12:05:20.377:212:992:;
Coincidence;12:05:20.392:984:192:;
Coincidence;12:05:20.531:295:648:;
Coincidence;12:05:20.653:615:808:;
Coincidence;12:05:20.679:822:016:;
Coincidence;12:05:20.711:040:640:;
Coincidence;12:05:20.743:512:832:;
Coincidence;12:05:20.776:703:040:;
Coincidence;12:05:20.787:756:032:;
Coincidence;12:05:20.792:117:760:;
Coincidence;12:05:20.811:004:864:;
Coincidence;12:05:20.868:756:992:;
Coincidence;12:05:20.886:263:744:;
Coincidence;12:05:20.966:330:944:;
Coincidence;12:05:21.010:641:660:;
Coincidence;12:05:21.014:301:214:;
Coincidence;12:05:21.041:785:032:;
Coincidence;12:05:21.109:940:192:;
Coincidence;12:05:21.141:434:512:;
Coincidence;12:05:21.150:340:144:;
Coincidence;12:05:21.163:061:232:;
Coincidence;12:05:21.190:193:168:;
Coincidence;12:05:21.321:417:344:;
Coincidence;12:05:21.326:509:952:;
Coincidence;12:05:21.379:878:592:;
Coincidence;12:05:21.403:083:968:;
Coincidence;12:05:21.440:759:584:;
Coincidence;12:05:21.489:295:008:;
Coincidence;12:05:21.531:035:584:;
Coincidence;12:05:21.542:812:352:;
Coincidence;12:05:21.598:112:832:;
Coincidence;12:05:21.631:851:648:;
Coincidence;12:05:21.736:762:752:;
Coincidence;12:05:21.750:236:480:;
Coincidence;12:05:21.786:827:200:;
Coincidence;12:05:21.806:475:968:;
Coincidence;12:05:21.823:885:568:;
Coincidence;12:05:21.843:163:776:;
Coincidence;12:05:21.851:672:960:;
Coincidence;12:05:21.899:700:736:;
Coincidence;12:05:21.931:804:864:;
Coincidence;12:05:22.071:843:152:;
Coincidence;12:05:22.110:175:448:;
Coincidence;12:05:22.115:726:032:;
Coincidence;12:05:22.157:742:032:;
Coincidence;12:05:22.231:499:840:;
Coincidence;12:05:22.258:557:664:;
Coincidence;12:05:22.267:641:216:;
Coincidence;12:05:22.272:924:224:;
Coincidence;12:05:22.276:730:912:;
Coincidence;12:05:22.322:670:816:;
Coincidence;12:05:22.344:397:728:;
Coincidence;12:05:22.402:841:440:;
Coincidence;12:05:22.406:878:432:;
Coincidence;12:05:22.459:907:456:;
Coincidence;12:05:22.504:742:304:;
Coincidence;12:05:22.508:883:136:;
Coincidence;12:05:22.536:160:032:;
Coincidence;12:05:22.571:830:592:;
Coincidence;12:05:22.592:793:792:;
Coincidence;12:05:22.617:052:352:;
Coincidence;12:05:22.679:094:848:;
Coincidence;12:05:22.696:588:224:;
Coincidence;12:05:22.726:869:248:;
Coincidence;12:05:22.858:815:424:;
Coincidence;12:05:22.884:399:936:;
Coincidence;12:05:22.937:772:416:;
Coincidence;12:05:23.017:497:570:;
Coincidence;12:05:23.168:194:768:;
Coincidence;12:05:23.208:167:904:;
Coincidence;12:05:23.240:125:568:;
Coincidence;12:05:23.302:008:320:;
Coincidence;12:05:23.321:857:216:;
Coincidence;12:05:23.345:874:784:;
Coincidence;12:05:23.354:442:272:;
Coincidence;12:05:23.379:520:960:;
Coincidence;12:05:23.465:618:432:;
Coincidence;12:05:23.475:528:416:;
Coincidence;12:05:23.566:745:856:;
Coincidence;12:05:23.574:130:048:;
Coincidence;12:05:23.584:728:640:;
Coincidence;12:05:23.642:451:840:;
Coincidence;12:05:23.662:193:600:;
Coincidence;12:05:23.676:317:376:;
Coincidence;12:05:23.806:864:832:;
Coincidence;12:05:23.856:982:464:;
Coincidence;12:05:23.867:386:496:;
Coincidence;12:05:23.896:770:112:;
Coincidence;12:05:23.949:961:408:;
Coincidence;12:05:23.955:256:896:;
Coincidence;12:05:23.983:956:352:;
Coincidence;12:05:24.026:300:430:;
Coincidence;12:05:24.136:358:672:;
Coincidence;12:05:24.141:952:816:;
Coincidence;12:05:24.145:968:304:;
Coincidence;12:05:24.182:645:232:;
Coincidence;12:05:24.218:410:848:;
Coincidence;12:05:24.284:490:368:;
Coincidence;12:05:24.316:138:336:;
Coincidence;12:05:24.450:888:544:;
Coincidence;12:05:24.489:964:640:;
Coincidence;12:05:24.517:014:528:;
Coincidence;12:05:24.556:728:896:;
Coincidence;12:05:24.566:290:752:;
Coincidence;12:05:24.609:162:496:;
Coincidence;12:05:24.623:827:328:;
Coincidence;12:05:24.659:756:480:;
Coincidence;12:05:24.689:284:800:;
Coincidence;12:05:24.759:676:736:;
Coincidence;12:05:24.764:820:608:;
Coincidence;12:05:24.787:060:352:;
Coincidence;12:05:24.851:266:176:;
Coincidence;12:05:24.974:768:768:;
Coincidence;12:05:24.978:840:768:;
Coincidence;12:05:24.989:967:680:;
Coincidence;12:05:25.091:638:776:;
Coincidence;12:05:25.104:251:624:;
Coincidence;12:05:25.116:433:136:;
Coincidence;12:05:25.160:164:608:;
Coincidence;12:05:25.191:445:456:;
Coincidence;12:05:25.220:902:048:;
Coincidence;12:05:25.273:196:448:;
Coincidence;12:05:25.305:643:680:;
Coincidence;12:05:25.319:769:728:;
Coincidence;12:05:25.354:676:448:;
Coincidence;12:05:25.371:905:824:;
Coincidence;12:05:25.402:461:856:;
Coincidence;12:05:25.431:003:168:;
Coincidence;12:05:25.437:288:000:;
Coincidence;12:05:25.545:789:120:;
Coincidence;12:05:25.599:811:776:;
Coincidence;12:05:25.668:168:128:;
Coincidence;12:05:25.737:238:848:;
Coincidence;12:05:25.777:608:704:;
Coincidence;12:05:25.919:369:920:;
Coincidence;12:05:26.026:285:868:;
Coincidence;12:05:26.061:750:188:;
Coincidence;12:05:26.081:499:320:;
Coincidence;12:05:26.097:915:000:;
Coincidence;12:05:26.105:101:640:;
Coincidence;12:05:26.118:637:600:;
Coincidence;12:05:26.175:642:240:;
Coincidence;12:05:26.250:235:696:;
Coincidence;12:05:26.257:911:840:;
Coincidence;12:05:26.323:582:304:;
Coincidence;12:05:26.328:841:344:;
Coincidence;12:05:26.348:532:064:;
Coincidence;12:05:26.352:315:264:;
Coincidence;12:05:26.393:862:464:;
Coincidence;12:05:26.458:687:488:;
Coincidence;12:05:26.492:297:024:;
Coincidence;12:05:26.510:929:184:;
Coincidence;12:05:26.518:785:248:;
Coincidence;12:05:26.528:918:784:;
Coincidence;12:05:26.638:254:912:;
Coincidence;12:05:26.679:402:304:;
Coincidence;12:05:26.751:638:208:;
Coincidence;12:05:26.755:421:504:;
Coincidence;12:05:26.896:917:056:;
Coincidence;12:05:26.915:048:192:;
Coincidence;12:05:26.941:190:784:;
Coincidence;12:05:26.944:910:016:;
Coincidence;12:05:26.988:715:328:;
Coincidence;12:05:27.040:336:928:;
Coincidence;12:05:27.051:616:812:;
Coincidence;12:05:27.063:621:496:;
Coincidence;12:05:27.108:388:432:;
Coincidence;12:05:27.168:534:960:;
Coincidence;12:05:27.173:879:648:;
Coincidence;12:05:27.210:276:080:;
Coincidence;12:05:27.269:256:000:;
Coincidence;12:05:27.319:167:776:;
Coincidence;12:05:27.342:853:728:;
Coincidence;12:05:27.397:380:640:;
Coincidence;12:05:27.403:217:152:;
Coincidence;12:05:27.409:047:008:;
Coincidence;12:05:27.461:667:040:;
Coincidence;12:05:27.465:300:352:;
Coincidence;12:05:27.491:283:328:;
Coincidence;12:05:27.500:961:216:;
Coincidence;12:05:27.551:321:344:;
Coincidence;12:05:27.573:390:016:;
Coincidence;12:05:27.580:668:416:;
Coincidence;12:05:27.726:472:448:;
Coincidence;12:05:27.813:201:600:;
Coincidence;12:05:27.845:781:184:;
Coincidence;12:05:27.903:901:120:;
Coincidence;12:05:27.941:655:616:;
Coincidence;12:05:28.014:591:934:;
Coincidence;12:05:28.083:668:336:;
Coincidence;12:05:28.115:378:304:;
Coincidence;12:05:28.120:222:320:;
Coincidence;12:05:28.136:606:992:;
Coincidence;12:05:28.171:850:560:;
Coincidence;12:05:28.193:151:072:;
Coincidence;12:05:28.268:287:296:;
Coincidence;12:05:28.328:132:064:;
Coincidence;12:05:28.344:795:872:;
Coincidence;12:05:28.351:979:968:;
Coincidence;12:05:28.388:173:824:;
Coincidence;12:05:28.439:903:264:;
Coincidence;12:05:28.473:207:904:;
Coincidence;12:05:28.478:178:176:;
Coincidence;12:05:28.509:008:224:;
Coincidence;12:05:28.517:828:160:;
Coincidence;12:05:28.581:348:928:;
Coincidence;12:05:28.596:847:936:;
Coincidence;12:05:28.625:735:680:;
Coincidence;12:05:28.675:890:688:;
Coincidence;12:05:28.682:998:528:;
Coincidence;12:05:28.696:756:352:;
Coincidence;12:05:28.743:346:368:;
Coincidence;12:05:28.766:918:592:;
Coincidence;12:05:28.859:592:896:;
Coincidence;12:05:28.929:550:016:;
Coincidence;12:05:29.016:822:220:;
Coincidence;12:05:29.021:487:684:;
Coincidence;12:05:29.038:145:428:;
Coincidence;12:05:29.141:857:744:;
Coincidence;12:05:29.148:941:920:;
Coincidence;12:05:29.205:168:992:;
Coincidence;12:05:29.251:342:464:;
Coincidence;12:05:29.318:368:160:;
Coincidence;12:05:29.327:432:992:;
Coincidence;12:05:29.332:379:584:;
Coincidence;12:05:29.343:900:320:;
Coincidence;12:05:29.397:543:712:;
Coincidence;12:05:29.422:701:440:;
Coincidence;12:05:29.451:065:792:;
Coincidence;12:05:29.465:977:760:;
Coincidence;12:05:29.494:219:584:;
Coincidence;12:05:29.588:929:792:;
Coincidence;12:05:29.595:907:968:;
Coincidence;12:05:29.613:535:744:;
Coincidence;12:05:29.673:969:280:;
Coincidence;12:05:29.703:679:104:;
Coincidence;12:05:29.772:236:416:;
Coincidence;12:05:29.789:739:968:;
Coincidence;12:05:29.879:601:024:;
Coincidence;12:05:29.909:050:048:;
Coincidence;12:05:29.932:092:864:;
Coincidence;12:05:29.946:642:944:;
Coincidence;12:05:29.954:552:768:;
Coincidence;12:05:29.985:880:384:;
Coincidence;12:05:29.990:415:872:;
Coincidence;12:05:30.086:822:888:;
Coincidence;12:05:30.233:810:480:;
Coincidence;12:05:30.241:687:392:;
Coincidence;12:05:30.256:286:176:;
Coincidence;12:05:30.315:966:848:;
Coincidence;12:05:30.321:986:624:;
Coincidence;12:05:30.378:659:872:;
Coincidence;12:05:30.406:063:392:;
Coincidence;12:05:30.430:822:784:;
Coincidence;12:05:30.452:911:936:;
Coincidence;12:05:30.457:950:912:;
Coincidence;12:05:30.480:204:096:;
Coincidence;12:05:30.484:530:944:;
Coincidence;12:05:30.548:188:160:;
Coincidence;12:05:30.574:005:760:;
Coincidence;12:05:30.636:051:136:;
Coincidence;12:05:30.735:421:760:;
Coincidence;12:05:30.743:579:328:;
Coincidence;12:05:30.780:338:880:;
Coincidence;12:05:30.791:592:448:;
Coincidence;12:05:30.811:919:040:;
Coincidence;12:05:30.859:388:992:;
Coincidence;12:05:30.872:682:112:;
Coincidence;12:05:30.924:214:592:;
Coincidence;12:05:30.972:890:496:;
Coincidence;12:05:30.986:663:744:;
Coincidence;12:05:31.122:109:952:;
Coincidence;12:05:31.127:164:664:;
Coincidence;12:05:31.229:484:640:;
Coincidence;12:05:31.243:092:160:;
Coincidence;12:05:31.248:854:704:;
Coincidence;12:05:31.260:928:752:;
Coincidence;12:05:31.285:060:544:;
Coincidence;12:05:31.336:389:888:;
Coincidence;12:05:31.342:796:288:;
Coincidence;12:05:31.364:822:080:;
Coincidence;12:05:31.412:450:656:;
Coincidence;12:05:31.427:006:496:;
Coincidence;12:05:31.454:444:128:;
Coincidence;12:05:31.561:522:816:;
Coincidence;12:05:31.594:052:032:;
Coincidence;12:05:31.621:221:440:;
Coincidence;12:05:31.654:811:648:;
Coincidence;12:05:31.670:542:016:;
Coincidence;12:05:31.691:011:456:;
Coincidence;12:05:31.702:133:824:;
Coincidence;12:05:31.728:410:816:;
Coincidence;12:05:31.772:058:560:;
Coincidence;12:05:31.780:287:232:;
Coincidence;12:05:31.815:779:584:;
Coincidence;12:05:31.851:805:760:;
Coincidence;12:05:31.888:770:432:;
Coincidence;12:05:31.894:448:320:;
Coincidence;12:05:31.913:422:336:;
Coincidence;12:05:32.045:047:132:;
Coincidence;12:05:32.129:778:928:;
Coincidence;12:05:32.176:101:840:;
Coincidence;12:05:32.193:692:688:;
Coincidence;12:05:32.212:766:320:;
Coincidence;12:05:32.233:014:592:;
Coincidence;12:05:32.441:674:624:;
Coincidence;12:05:32.557:957:056:;
Coincidence;12:05:32.648:878:656:;
Coincidence;12:05:32.689:379:776:;
Coincidence;12:05:32.705:240:832:;
Coincidence;12:05:32.713:849:344:;
Coincidence;12:05:32.744:404:544:;
Coincidence;12:05:32.756:095:552:;
Coincidence;12:05:32.799:041:728:;
Coincidence;12:05:32.867:444:160:;
Coincidence;12:05:33.155:208:592:;
Coincidence;12:05:33.168:628:352:;
Coincidence;12:05:33.204:441:312:;
Coincidence;12:05:33.215:911:200:;
Coincidence;12:05:33.285:684:320:;
Coincidence;12:05:33.306:145:920:;
Coincidence;12:05:33.342:558:624:;
Coincidence;12:05:33.354:079:392:;
Coincidence;12:05:33.404:165:312:;
Coincidence;12:05:33.430:541:152:;
Coincidence;12:05:33.449:539:552:;
Coincidence;12:05:33.564:483:520:;
Coincidence;12:05:33.592:247:360:;
Coincidence;12:05:33.629:118:144:;
Coincidence;12:05:33.669:721:856:;
Coincidence;12:05:33.714:001:088:;
Coincidence;12:05:33.730:784:832:;
Coincidence;12:05:33.783:556:096:;
Coincidence;12:05:33.811:260:736:;
Coincidence;12:05:33.819:712:960:;
Coincidence;12:05:33.968:475:648:;
Coincidence;12:05:33.974:728:000:;
Coincidence;12:05:34.019:687:022:;
Coincidence;12:05:34.032:211:100:;
Coincidence;12:05:34.278:328:800:;
Coincidence;12:05:34.315:627:648:;
Coincidence;12:05:34.384:480:352:;
Coincidence;12:05:34.396:498:752:;
Coincidence;12:05:34.421:933:568:;
Coincidence;12:05:34.446:012:608:;
Coincidence;12:05:34.560:786:880:;
Coincidence;12:05:34.589:854:272:;
Coincidence;12:05:34.652:605:568:;
Coincidence;12:05:34.768:450:432:;
Coincidence;12:05:34.802:532:032:;
Coincidence;12:05:34.821:007:104:;
Coincidence;12:05:34.828:850:816:;
Coincidence;12:05:34.843:596:032:;
Coincidence;12:05:34.867:310:208:;
Coincidence;12:05:34.877:222:784:;
Coincidence;12:05:34.924:695:040:;
Coincidence;12:05:35.004:441:693:;
Coincidence;12:05:35.039:507:436:;
Coincidence;12:05:35.070:342:120:;
Coincidence;12:05:35.232:880:320:;
Coincidence;12:05:35.326:709:344:;
Coincidence;12:05:35.366:346:080:;
Coincidence;12:05:35.386:737:824:;
Coincidence;12:05:35.416:032:416:;
Coincidence;12:05:35.461:000:512:;
Coincidence;12:05:35.491:141:088:;
Coincidence;12:05:35.507:514:400:;
Coincidence;12:05:35.511:716:000:;
Coincidence;12:05:35.560:862:464:;
Coincidence;12:05:35.603:238:080:;
Coincidence;12:05:35.621:260:224:;
Coincidence;12:05:35.756:115:136:;
Coincidence;12:05:35.766:569:920:;
Coincidence;12:05:35.876:761:088:;
Coincidence;12:05:36.108:073:728:;
Coincidence;12:05:36.130:753:456:;
Coincidence;12:05:36.170:667:200:;
Coincidence;12:05:36.228:998:592:;
Coincidence;12:05:36.270:668:800:;
Coincidence;12:05:36.281:361:248:;
Coincidence;12:05:36.332:339:424:;
Coincidence;12:05:36.351:084:256:;
Coincidence;12:05:36.364:393:696:;
Coincidence;12:05:36.384:206:976:;
Coincidence;12:05:36.410:867:712:;
Coincidence;12:05:36.470:095:360:;
Coincidence;12:05:36.528:995:808:;
Coincidence;12:05:36.588:668:928:;
Coincidence;12:05:36.610:921:024:;
Coincidence;12:05:36.769:447:488:;
Coincidence;12:05:36.835:547:008:;
Coincidence;12:05:36.870:161:024:;
Coincidence;12:05:36.889:339:456:;
Coincidence;12:05:36.896:340:736:;
Coincidence;12:05:36.950:232:640:;
Coincidence;12:05:36.975:850:432:;
Coincidence;12:05:36.993:876:288:;
Coincidence;12:05:37.012:028:971:;
Coincidence;12:05:37.023:895:812:;
Coincidence;12:05:37.051:141:972:;
Coincidence;12:05:37.167:399:840:;
Coincidence;12:05:37.194:357:344:;
Coincidence;12:05:37.202:608:400:;
Coincidence;12:05:37.319:565:184:;
Coincidence;12:05:37.372:515:360:;
Coincidence;12:05:37.486:294:496:;
Coincidence;12:05:37.490:960:800:;
Coincidence;12:05:37.551:924:352:;
Coincidence;12:05:37.588:391:360:;
Coincidence;12:05:37.612:098:112:;
Coincidence;12:05:37.648:324:352:;
Coincidence;12:05:37.658:189:632:;
Coincidence;12:05:37.760:236:160:;
Coincidence;12:05:37.778:040:192:;
Coincidence;12:05:37.824:356:864:;
Coincidence;12:05:37.833:577:280:;
Coincidence;12:05:37.837:783:680:;
Coincidence;12:05:37.854:390:848:;
Coincidence;12:05:37.865:553:920:;
Coincidence;12:05:37.871:872:512:;
Coincidence;12:05:37.880:744:832:;
Coincidence;12:05:37.911:249:792:;
Coincidence;12:05:38.001:046:532:;
Coincidence;12:05:38.048:243:284:;
Coincidence;12:05:38.093:173:648:;
Coincidence;12:05:38.101:635:768:;
Coincidence;12:05:38.191:561:520:;
Coincidence;12:05:38.198:777:520:;
Coincidence;12:05:38.207:623:312:;
Coincidence;12:05:38.214:303:536:;
Coincidence;12:05:38.238:173:680:;
Coincidence;12:05:38.251:756:384:;
Coincidence;12:05:38.261:748:256:;
Coincidence;12:05:38.298:988:896:;
Coincidence;12:05:38.327:958:880:;
Coincidence;12:05:38.346:197:952:;
Coincidence;12:05:38.372:457:792:;
Coincidence;12:05:38.380:549:984:;
Coincidence;12:05:38.418:035:552:;
Coincidence;12:05:38.423:272:096:;
Coincidence;12:05:38.454:556:352:;
Coincidence;12:05:38.516:910:848:;
Coincidence;12:05:38.617:353:472:;
Coincidence;12:05:38.622:075:072:;
Coincidence;12:05:38.670:522:944:;
Coincidence;12:05:38.705:591:040:;
Coincidence;12:05:38.717:379:904:;
Coincidence;12:05:38.822:348:800:;
Coincidence;12:05:38.863:069:760:;
Coincidence;12:05:38.895:790:720:;
Coincidence;12:05:38.922:953:344:;
Coincidence;12:05:38.984:488:640:;
Coincidence;12:05:38.993:637:696:;
Coincidence;12:05:39.012:218:134:;
Coincidence;12:05:39.017:503:888:;
Coincidence;12:05:39.102:196:568:;
Coincidence;12:05:39.109:020:704:;
Coincidence;12:05:39.123:151:304:;
Coincidence;12:05:39.184:130:496:;
Coincidence;12:05:39.190:343:264:;
Coincidence;12:05:39.238:421:200:;
Coincidence;12:05:39.271:016:480:;
Coincidence;12:05:39.284:260:512:;
Coincidence;12:05:39.335:327:360:;
Coincidence;12:05:39.377:833:920:;
Coincidence;12:05:39.397:173:472:;
Coincidence;12:05:39.406:411:616:;
Coincidence;12:05:39.501:629:376:;
Coincidence;12:05:39.508:621:472:;
Coincidence;12:05:39.524:521:728:;
Coincidence;12:05:39.639:514:944:;
Coincidence;12:05:39.678:114:112:;
Coincidence;12:05:39.752:652:224:;
Coincidence;12:05:39.783:330:368:;
Coincidence;12:05:39.803:200:896:;
Coincidence;12:05:39.813:758:272:;
Coincidence;12:05:39.830:952:000:;
Coincidence;12:05:39.841:706:112:;
Coincidence;12:05:39.893:229:824:;
Coincidence;12:05:39.939:391:808:;
Coincidence;12:05:40.014:237:728:;
Coincidence;12:05:40.059:441:744:;
Coincidence;12:05:40.095:996:808:;
Coincidence;12:05:40.142:228:528:;
Coincidence;12:05:40.157:941:904:;
Coincidence;12:05:40.284:775:488:;
Coincidence;12:05:40.295:300:224:;
Coincidence;12:05:40.332:819:872:;
Coincidence;12:05:40.360:295:680:;
Coincidence;12:05:40.491:564:608:;
Coincidence;12:05:40.532:706:400:;
Coincidence;12:05:40.556:984:896:;
Coincidence;12:05:40.577:541:120:;
Coincidence;12:05:40.609:623:936:;
Coincidence;12:05:40.617:554:112:;
Coincidence;12:05:40.647:131:840:;
Coincidence;12:05:40.703:285:120:;
Coincidence;12:05:40.742:751:104:;
Coincidence;12:05:40.801:867:648:;
Coincidence;12:05:40.843:528:384:;
Coincidence;12:05:40.877:301:184:;
Coincidence;12:05:40.934:199:168:;
Coincidence;12:05:40.951:559:616:;
Coincidence;12:05:41.044:115:260:;
Coincidence;12:05:41.061:963:964:;
Coincidence;12:05:41.087:622:760:;
Coincidence;12:05:41.256:130:144:;
Coincidence;12:05:41.342:908:480:;
Coincidence;12:05:41.370:664:352:;
Coincidence;12:05:41.394:842:528:;
Coincidence;12:05:41.404:950:656:;
Coincidence;12:05:41.443:160:768:;
Coincidence;12:05:41.494:531:968:;
Coincidence;12:05:41.536:990:592:;
Coincidence;12:05:41.559:401:856:;
Coincidence;12:05:41.569:645:824:;
Coincidence;12:05:41.576:829:312:;
Coincidence;12:05:41.589:005:440:;
Coincidence;12:05:41.629:930:624:;
Coincidence;12:05:41.738:509:312:;
Coincidence;12:05:41.748:501:760:;
Coincidence;12:05:41.767:204:928:;
Coincidence;12:05:41.801:404:480:;
Coincidence;12:05:41.815:827:136:;
Coincidence;12:05:41.852:728:512:;
Coincidence;12:05:41.899:913:216:;
Coincidence;12:05:42.037:839:472:;
Coincidence;12:05:42.083:235:000:;
Coincidence;12:05:42.151:015:504:;
Coincidence;12:05:42.166:444:080:;
Coincidence;12:05:42.188:663:296:;
Coincidence;12:05:42.198:140:400:;
Coincidence;12:05:42.254:223:760:;
Coincidence;12:05:42.317:347:200:;
Coincidence;12:05:42.339:387:008:;
Coincidence;12:05:42.357:211:776:;
Coincidence;12:05:42.407:279:456:;
Coincidence;12:05:42.534:246:112:;
Coincidence;12:05:42.544:109:312:;
Coincidence;12:05:42.593:390:592:;
Coincidence;12:05:42.704:010:048:;
Coincidence;12:05:42.758:626:880:;
Coincidence;12:05:42.766:867:328:;
Coincidence;12:05:42.864:922:944:;
Coincidence;12:05:42.878:072:960:;
Coincidence;12:05:42.901:064:960:;
Coincidence;12:05:42.962:568:704:;
Coincidence;12:05:42.971:313:024:;
Coincidence;12:05:42.975:092:608:;
Coincidence;12:05:42.981:565:568:;
Coincidence;12:05:43.002:043:083:;
Coincidence;12:05:43.094:308:344:;
Coincidence;12:05:43.126:127:216:;
Coincidence;12:05:43.162:696:352:;
Coincidence;12:05:43.231:022:304:;
Coincidence;12:05:43.237:220:880:;
Coincidence;12:05:43.255:189:184:;
Coincidence;12:05:43.264:168:048:;
Coincidence;12:05:43.328:426:336:;
Coincidence;12:05:43.358:306:304:;
Coincidence;12:05:43.387:048:256:;
Coincidence;12:05:43.685:825:536:;
Coincidence;12:05:43.701:010:432:;
Coincidence;12:05:43.763:857:792:;
Coincidence;12:05:43.774:975:808:;
